material1,material2,material3,pred_temp,weights
Ni2+,Ir3+,Pt2+,[2.53132191],[0.5  0.25 0.25]
Sn2+,Ho3+,Ir3+,[2.53120373],[0.5  0.25 0.25]
Pd4+,Nd3+,U6+,[2.53095071],[0.5  0.25 0.25]
Zn2+,Tc4+,U6+,[2.53042267],[0.5  0.25 0.25]
In3+,Ho3+,Os4+,[2.52948557],[0.5  0.25 0.25]
Sn2+,Te2+,Lu3+,[2.52947779],[0.5  0.25 0.25]
Co3+,Nb5+,Au3+,[2.52942755],[0.5  0.25 0.25]
Pd4+,Lu3+,Pt2+,[2.52927862],[0.5  0.25 0.25]
Sb3+,Hf4+,Pt2+,[2.52918705],[0.5  0.25 0.25]
Cr3+,Ga3+,Au3+,[2.52879071],[0.5  0.25 0.25]
Sn2+,Dy3+,Ir3+,[2.52765563],[0.5  0.25 0.25]
Zn2+,Pd4+,Os4+,[2.52737105],[0.5  0.25 0.25]
Co3+,La3+,Yb3+,[2.52736539],[0.5  0.25 0.25]
Cu2+,Tb3+,Th4+,[2.52717674],[0.5  0.25 0.25]
Zn2+,Ru3+,Pt2+,[2.52648908],[0.5  0.25 0.25]
Cd2+,Hf4+,Ta5+,[2.52642348],[0.5  0.25 0.25]
Rh3+,In3+,Pa5+,[2.52625062],[0.5  0.25 0.25]
In3+,Pr3+,Po2+,[2.52608832],[0.5  0.25 0.25]
Pd4+,Nd3+,Tl1+,[2.52575657],[0.5  0.25 0.25]
Pd4+,Sn2+,Ce3+,[2.52560851],[0.5  0.25 0.25]
Mo4+,Cd2+,Re4+,[2.52534097],[0.5  0.25 0.25]
Rh3+,Pd4+,Sn2+,[2.52533898],[0.5  0.25 0.25]
Rh3+,Cd2+,Tl1+,[2.52516993],[0.5  0.25 0.25]
Al3+,Au3+,Bi3+,[2.52511934],[0.5  0.25 0.25]
Cd2+,Sb3+,Hf4+,[2.52509841],[0.5  0.25 0.25]
In3+,Pb2+,Ac3+,[2.52496305],[0.5  0.25 0.25]
Al3+,Au3+,Th4+,[2.52486102],[0.5  0.25 0.25]
Te2+,Ta5+,Pb2+,[2.52479919],[0.5  0.25 0.25]
Mo4+,Ir3+,Pb2+,[2.52438774],[0.5  0.25 0.25]
Cu2+,Te2+,Yb3+,[2.52430494],[0.5  0.25 0.25]
Tc4+,Pd4+,La3+,[2.52386919],[0.5  0.25 0.25]
Ce3+,Ta5+,Tl1+,[2.52365608],[0.5  0.25 0.25]
Sn2+,Ce3+,Tl1+,[2.5235734],[0.5  0.25 0.25]
Te2+,Sm3+,Re4+,[2.52309335],[0.5  0.25 0.25]
Rh3+,Cd2+,La3+,[2.52256006],[0.5  0.25 0.25]
Rh3+,Pd4+,Pm3+,[2.52243045],[0.5  0.25 0.25]
Zn2+,Cd2+,Os4+,[2.52195955],[0.5  0.25 0.25]
Sn2+,Sb3+,Eu3+,[2.52158812],[0.5  0.25 0.25]
Sb3+,Lu3+,Os4+,[2.52152325],[0.5  0.25 0.25]
Cd2+,Yb3+,Po2+,[2.52138282],[0.5  0.25 0.25]
Al3+,Au3+,Po2+,[2.52133361],[0.5  0.25 0.25]
Pd4+,In3+,Lu3+,[2.52130361],[0.5  0.25 0.25]
Pd4+,Ag1+,Tl1+,[2.52130317],[0.5  0.25 0.25]
Al3+,Th4+,Pa5+,[2.52124514],[0.5  0.25 0.25]
Ce3+,Pb2+,Bi3+,[2.52103439],[0.5  0.25 0.25]
Cu2+,Nd3+,Tl1+,[2.52068827],[0.5  0.25 0.25]
Pd4+,Sb3+,Th4+,[2.52049132],[0.5  0.25 0.25]
Rh3+,Pd4+,Ag1+,[2.5203541],[0.5  0.25 0.25]
Zn2+,Rh3+,Np5+,[2.5203534],[0.5  0.25 0.25]
Zn2+,Mo4+,Th4+,[2.52032475],[0.5  0.25 0.25]
Cd2+,Te2+,Re4+,[2.52022783],[0.5  0.25 0.25]
In3+,Ho3+,Pt2+,[2.52005672],[0.5  0.25 0.25]
Sn2+,Hf4+,Os4+,[2.51995799],[0.5  0.25 0.25]
In3+,La3+,Bi3+,[2.51964116],[0.5  0.25 0.25]
Nb5+,Sb3+,Ce3+,[2.51940773],[0.5  0.25 0.25]
Pt2+,Bi3+,Po2+,[2.51926028],[0.5  0.25 0.25]
Ce3+,Bi3+,Th4+,[2.51835034],[0.5  0.25 0.25]
Rh3+,Au3+,Np5+,[2.51786307],[0.5  0.25 0.25]
In3+,Er3+,Pt2+,[2.51776182],[0.5  0.25 0.25]
Pd4+,In3+,Ac3+,[2.5171734],[0.5  0.25 0.25]
Ga3+,Au3+,Pa5+,[2.51651581],[0.5  0.25 0.25]
Te2+,Dy3+,Tl1+,[2.51629409],[0.5  0.25 0.25]
Sn2+,Er3+,Po2+,[2.51616092],[0.5  0.25 0.25]
Sn2+,Ce3+,Hf4+,[2.51528477],[0.5  0.25 0.25]
Pd4+,Gd3+,Pb2+,[2.51524433],[0.5  0.25 0.25]
Sn2+,Tb3+,Ta5+,[2.51514143],[0.5  0.25 0.25]
Sn2+,Dy3+,Ta5+,[2.51508388],[0.5  0.25 0.25]
Ni2+,Rh3+,La3+,[2.5150201],[0.5  0.25 0.25]
Te2+,Re4+,Bi3+,[2.51391982],[0.5  0.25 0.25]
Sn2+,Ce3+,Yb3+,[2.51348218],[0.5  0.25 0.25]
Sn2+,Au3+,Cm3+,[2.51226372],[0.5  0.25 0.25]
Cd2+,Tm3+,Po2+,[2.51226149],[0.5  0.25 0.25]
Sn2+,Nd3+,Ir3+,[2.51216519],[0.5  0.25 0.25]
In3+,Pb2+,Ra2+,[2.51204453],[0.5  0.25 0.25]
Cd2+,La3+,Ce3+,[2.51189696],[0.5  0.25 0.25]
Pd4+,Hf4+,Pb2+,[2.51087608],[0.5  0.25 0.25]
Cd2+,Pm3+,Pb2+,[2.51078581],[0.5  0.25 0.25]
Cu2+,Tc4+,Os4+,[2.51056603],[0.5  0.25 0.25]
Ru3+,Sb3+,Tm3+,[2.51036487],[0.5  0.25 0.25]
Ru3+,Cd2+,Bi3+,[2.51006909],[0.5  0.25 0.25]
Sn2+,Lu3+,Ta5+,[2.50978223],[0.5  0.25 0.25]
In3+,Sb3+,Lu3+,[2.5096264],[0.5  0.25 0.25]
Pd4+,Hf4+,Pt2+,[2.50891628],[0.5  0.25 0.25]
Sn2+,La3+,Pm3+,[2.50878763],[0.5  0.25 0.25]
Pd4+,Lu3+,Pa5+,[2.50863428],[0.5  0.25 0.25]
Te2+,Dy3+,Re4+,[2.5084332],[0.5  0.25 0.25]
Cu2+,Nb5+,Cm3+,[2.50826354],[0.5  0.25 0.25]
Ni2+,Au3+,Pb2+,[2.50777176],[0.5  0.25 0.25]
Na1+,Au3+,Pb2+,[2.50692392],[0.5  0.25 0.25]
Te2+,Er3+,Tl1+,[2.5068818],[0.5  0.25 0.25]
Ru3+,Cd2+,In3+,[2.50663767],[0.5  0.25 0.25]
Sn2+,Tm3+,Hg1+,[2.50662286],[0.5  0.25 0.25]
Cu2+,Ho3+,Pb2+,[2.50636782],[0.5  0.25 0.25]
Cu2+,Nb5+,Pb2+,[2.5061306],[0.5  0.25 0.25]
Sb3+,Yb3+,Os4+,[2.50612749],[0.5  0.25 0.25]
Mo4+,Rh3+,Ir3+,[2.50612573],[0.5  0.25 0.25]
Sn2+,Lu3+,Tl1+,[2.50596102],[0.5  0.25 0.25]
Ru3+,Cd2+,Pm3+,[2.50588442],[0.5  0.25 0.25]
Sn2+,Gd3+,Ta5+,[2.50542469],[0.5  0.25 0.25]
Cd2+,Tm3+,Pb2+,[2.50529276],[0.5  0.25 0.25]
Pd4+,Cd2+,Hf4+,[2.50525605],[0.5  0.25 0.25]
Cd2+,Lu3+,Bi3+,[2.5046447],[0.5  0.25 0.25]
Ru3+,Rh3+,Tl1+,[2.5045459],[0.5  0.25 0.25]
Pd4+,Eu3+,Tl1+,[2.50392595],[0.5  0.25 0.25]
Ru3+,Po2+,Th4+,[2.50382367],[0.5  0.25 0.25]
In3+,Hf4+,Re4+,[2.50345977],[0.5  0.25 0.25]
Te2+,Hf4+,Tl1+,[2.50330849],[0.5  0.25 0.25]
Te2+,Os4+,Pb2+,[2.50328502],[0.5  0.25 0.25]
Cd2+,Pm3+,Ta5+,[2.50311054],[0.5  0.25 0.25]
Nb5+,Te2+,Nd3+,[2.5026517],[0.5  0.25 0.25]
In3+,Pb2+,Am3+,[2.50233342],[0.5  0.25 0.25]
Cu2+,Sm3+,Ta5+,[2.50106482],[0.5  0.25 0.25]
Ca2+,W6+,Po2+,[2.50078354],[0.5  0.25 0.25]
Pd4+,Cd2+,Pm3+,[2.50069073],[0.5  0.25 0.25]
Pd4+,Sm3+,Tl1+,[2.50056403],[0.5  0.25 0.25]
In3+,Sn2+,Am3+,[2.50044709],[0.5  0.25 0.25]
Fe3+,Pd4+,Au3+,[2.49972455],[0.5  0.25 0.25]
Pd4+,Sn2+,Pm3+,[2.49956806],[0.5  0.25 0.25]
Ce3+,Pt2+,Np5+,[2.49902904],[0.5  0.25 0.25]
Zn2+,Nb5+,Po2+,[2.49866574],[0.5  0.25 0.25]
Pd4+,Te2+,Np5+,[2.49859107],[0.5  0.25 0.25]
In3+,Yb3+,Bi3+,[2.4980266],[0.5  0.25 0.25]
Pd4+,La3+,U6+,[2.49781628],[0.5  0.25 0.25]
Tc4+,Te2+,Nd3+,[2.49781554],[0.5  0.25 0.25]
Sn2+,Au3+,Bk3+,[2.49761902],[0.5  0.25 0.25]
Sb3+,Tm3+,Os4+,[2.49730971],[0.5  0.25 0.25]
W6+,Au3+,Bk3+,[2.49695046],[0.5  0.25 0.25]
Pd4+,Ce3+,Pb2+,[2.4966589],[0.5  0.25 0.25]
In3+,La3+,Yb3+,[2.49661645],[0.5  0.25 0.25]
Na1+,Ir3+,Tl1+,[2.49653416],[0.5  0.25 0.25]
In3+,Tm3+,Pt2+,[2.49643712],[0.5  0.25 0.25]
Ca2+,Pt2+,Tl1+,[2.49611889],[0.5  0.25 0.25]
Te2+,Yb3+,Ta5+,[2.49588615],[0.5  0.25 0.25]
Cu2+,Pd4+,Hg1+,[2.49586435],[0.5  0.25 0.25]
Cd2+,Ce3+,Ta5+,[2.49586186],[0.5  0.25 0.25]
Cu2+,Tc4+,La3+,[2.495557],[0.5  0.25 0.25]
In3+,Au3+,Np5+,[2.49487716],[0.5  0.25 0.25]
In3+,Au3+,Pa5+,[2.49432699],[0.5  0.25 0.25]
Ca2+,Au3+,Po2+,[2.4942417],[0.5  0.25 0.25]
Sn2+,La3+,Hf4+,[2.49412227],[0.5  0.25 0.25]
Nb5+,Pt2+,Bi3+,[2.4939569],[0.5  0.25 0.25]
Ga3+,Au3+,Am3+,[2.49279633],[0.5  0.25 0.25]
Sn2+,Er3+,Pt2+,[2.49234244],[0.5  0.25 0.25]
Ru3+,Pd4+,Ag1+,[2.49213038],[0.5  0.25 0.25]
Nb5+,Te2+,Pm3+,[2.49175409],[0.5  0.25 0.25]
Ga3+,In3+,Au3+,[2.49151232],[0.5  0.25 0.25]
Sn2+,Te2+,Hf4+,[2.49135656],[0.5  0.25 0.25]
Cd2+,Sn2+,Te2+,[2.49045884],[0.5  0.25 0.25]
Zn2+,Rh3+,Os4+,[2.49031307],[0.5  0.25 0.25]
Ga3+,Pm3+,Au3+,[2.4902404],[0.5  0.25 0.25]
Ga3+,Au3+,Tl1+,[2.49009219],[0.5  0.25 0.25]
Sn2+,Sm3+,Os4+,[2.48974796],[0.5  0.25 0.25]
Cd2+,La3+,Ir3+,[2.48935406],[0.5  0.25 0.25]
Cu2+,Nb5+,Am3+,[2.48905621],[0.5  0.25 0.25]
Co3+,Ir3+,Pt2+,[2.48903568],[0.5  0.25 0.25]
Fe3+,Ag1+,Pt2+,[2.48811068],[0.5  0.25 0.25]
Pd4+,Hf4+,Pa5+,[2.48755948],[0.5  0.25 0.25]
Na1+,Ir3+,Pa5+,[2.487523],[0.5  0.25 0.25]
Sb3+,Ho3+,Os4+,[2.48718356],[0.5  0.25 0.25]
Rh3+,Pm3+,Po2+,[2.48651751],[0.5  0.25 0.25]
Cu2+,Y3+,Pa5+,[2.48534812],[0.5  0.25 0.25]
Sb3+,Pm3+,Pt2+,[2.48534743],[0.5  0.25 0.25]
Rh3+,Cd2+,Th4+,[2.48534486],[0.5  0.25 0.25]
Rh3+,La3+,Re4+,[2.48510374],[0.5  0.25 0.25]
In3+,Pm3+,Ta5+,[2.48370443],[0.5  0.25 0.25]
Sn2+,Sb3+,Hf4+,[2.48350961],[0.5  0.25 0.25]
Sn2+,La3+,Re4+,[2.48342269],[0.5  0.25 0.25]
Sn2+,Te2+,Eu3+,[2.48327427],[0.5  0.25 0.25]
Pd4+,Sb3+,Yb3+,[2.48208194],[0.5  0.25 0.25]
Rh3+,In3+,La3+,[2.48169675],[0.5  0.25 0.25]
Te2+,Re4+,Hg1+,[2.48125202],[0.5  0.25 0.25]
In3+,Pm3+,Os4+,[2.480771],[0.5  0.25 0.25]
Pd4+,Pm3+,Pb2+,[2.48066241],[0.5  0.25 0.25]
Cu2+,Sn2+,Hg1+,[2.48045026],[0.5  0.25 0.25]
Co3+,Ag1+,Os4+,[2.48017092],[0.5  0.25 0.25]
Nd3+,Pt2+,Np5+,[2.47903118],[0.5  0.25 0.25]
Sn2+,Te2+,Dy3+,[2.47900185],[0.5  0.25 0.25]
Cu2+,Ga3+,U6+,[2.47868766],[0.5  0.25 0.25]
Mg2+,Os4+,Th4+,[2.47843377],[0.5  0.25 0.25]
Zn2+,Os4+,Pt2+,[2.47776128],[0.5  0.25 0.25]
Sn2+,Sb3+,Lu3+,[2.47768113],[0.5  0.25 0.25]
Mg2+,Ta5+,Ir3+,[2.47742291],[0.5  0.25 0.25]
Sn2+,Sb3+,Er3+,[2.47681715],[0.5  0.25 0.25]
Ce3+,Pt2+,Tl1+,[2.47672471],[0.5  0.25 0.25]
In3+,Nd3+,Os4+,[2.47635913],[0.5  0.25 0.25]
Rh3+,Pd4+,La3+,[2.47448961],[0.5  0.25 0.25]
Ca2+,Os4+,Pb2+,[2.47403317],[0.5  0.25 0.25]
In3+,Nd3+,Ta5+,[2.47380744],[0.5  0.25 0.25]
Te2+,Tl1+,Pb2+,[2.47361813],[0.5  0.25 0.25]
Mg2+,Ni2+,Ce3+,[2.47304301],[0.5  0.25 0.25]
Te2+,La3+,Pt2+,[2.47179096],[0.5  0.25 0.25]
Fe3+,Re4+,Au3+,[2.47128194],[0.5  0.25 0.25]
Cd2+,In3+,Sb3+,[2.47096688],[0.5  0.25 0.25]
Te2+,Tb3+,Re4+,[2.47034701],[0.5  0.25 0.25]
Cu2+,Y3+,Ir3+,[2.46997343],[0.5  0.25 0.25]
Pt2+,Tl1+,Bi3+,[2.46978405],[0.5  0.25 0.25]
Pd4+,Pm3+,Tl1+,[2.46977595],[0.5  0.25 0.25]
Te2+,Ta5+,Bi3+,[2.46974447],[0.5  0.25 0.25]
In3+,Ce3+,Ir3+,[2.46966222],[0.5  0.25 0.25]
Ni2+,Ag1+,Os4+,[2.46963337],[0.5  0.25 0.25]
Sn2+,Sb3+,Ce3+,[2.46958804],[0.5  0.25 0.25]
Cu2+,Pb2+,Po2+,[2.46852914],[0.5  0.25 0.25]
Sb3+,Os4+,Tl1+,[2.46817142],[0.5  0.25 0.25]
Cu2+,Sb3+,Pb2+,[2.46810066],[0.5  0.25 0.25]
Pd4+,Sb3+,Nd3+,[2.46804703],[0.5  0.25 0.25]
Cd2+,Er3+,Po2+,[2.46769106],[0.5  0.25 0.25]
Cd2+,Ho3+,Pb2+,[2.46762588],[0.5  0.25 0.25]
Cr3+,Pd4+,Au3+,[2.46674031],[0.5  0.25 0.25]
Ce3+,Os4+,Tl1+,[2.46670145],[0.5  0.25 0.25]
Cu2+,Sn2+,Po2+,[2.46667708],[0.5  0.25 0.25]
Sn2+,Ho3+,Pt2+,[2.46600974],[0.5  0.25 0.25]
Sn2+,La3+,Po2+,[2.4658775],[0.5  0.25 0.25]
Pd4+,Hf4+,Os4+,[2.46558428],[0.5  0.25 0.25]
W6+,Pt2+,Pa5+,[2.46548216],[0.5  0.25 0.25]
Zn2+,Sb3+,Au3+,[2.46500436],[0.5  0.25 0.25]
Sn2+,Pm3+,Tl1+,[2.46498434],[0.5  0.25 0.25]
Cu2+,Eu3+,Re4+,[2.46428952],[0.5  0.25 0.25]
Pd4+,Tm3+,Pa5+,[2.46374452],[0.5  0.25 0.25]
Sn2+,Sb3+,La3+,[2.46332343],[0.5  0.25 0.25]
Sn2+,Sm3+,Tl1+,[2.46322062],[0.5  0.25 0.25]
Cd2+,Sb3+,Tl1+,[2.46270053],[0.5  0.25 0.25]
Nb5+,Te2+,La3+,[2.46267233],[0.5  0.25 0.25]
Cu2+,Lu3+,Pb2+,[2.46259252],[0.5  0.25 0.25]
In3+,Re4+,Au3+,[2.46200668],[0.5  0.25 0.25]
Mo4+,Ru3+,Pa5+,[2.46143717],[0.5  0.25 0.25]
Te2+,Pm3+,Re4+,[2.46092467],[0.5  0.25 0.25]
In3+,Eu3+,Pb2+,[2.46064691],[0.5  0.25 0.25]
Pd4+,Te2+,La3+,[2.46007488],[0.5  0.25 0.25]
Cd2+,Yb3+,Tl1+,[2.4600078],[0.5  0.25 0.25]
Cu2+,Ba2+,Ir3+,[2.45962536],[0.5  0.25 0.25]
Pd4+,Sn2+,Dy3+,[2.45943383],[0.5  0.25 0.25]
Sb3+,Tb3+,Os4+,[2.45941892],[0.5  0.25 0.25]
Sn2+,Te2+,Yb3+,[2.45914958],[0.5  0.25 0.25]
Cu2+,Ag1+,W6+,[2.45875464],[0.5  0.25 0.25]
Ca2+,Sn2+,Th4+,[2.45838145],[0.5  0.25 0.25]
In3+,Sb3+,Nd3+,[2.45827044],[0.5  0.25 0.25]
Sn2+,Pm3+,Po2+,[2.45781752],[0.5  0.25 0.25]
Sn2+,Hf4+,Pt2+,[2.45666631],[0.5  0.25 0.25]
Sn2+,Pm3+,Ir3+,[2.45658642],[0.5  0.25 0.25]
Ni2+,Nb5+,Au3+,[2.45645931],[0.5  0.25 0.25]
Cd2+,W6+,Re4+,[2.45607227],[0.5  0.25 0.25]
Pd4+,La3+,Hf4+,[2.45570597],[0.5  0.25 0.25]
Co3+,Ru3+,Au3+,[2.45474697],[0.5  0.25 0.25]
Rh3+,La3+,W6+,[2.45458433],[0.5  0.25 0.25]
In3+,Lu3+,Po2+,[2.45457656],[0.5  0.25 0.25]
Sn2+,Te2+,Gd3+,[2.45413173],[0.5  0.25 0.25]
Na1+,Au3+,Tl1+,[2.45386343],[0.5  0.25 0.25]
Pd4+,Nd3+,Pb2+,[2.45284847],[0.5  0.25 0.25]
Cu2+,Pm3+,Tl1+,[2.45226587],[0.5  0.25 0.25]
Pd4+,In3+,Te2+,[2.45204149],[0.5  0.25 0.25]
In3+,Ce3+,Po2+,[2.45186223],[0.5  0.25 0.25]
Pd4+,Ce3+,Tl1+,[2.45162585],[0.5  0.25 0.25]
In3+,Dy3+,Pb2+,[2.4509885],[0.5  0.25 0.25]
Be2+,Os4+,Tl1+,[2.45094119],[0.5  0.25 0.25]
Sn2+,Tm3+,Ir3+,[2.45070423],[0.5  0.25 0.25]
Sn2+,Gd3+,Re4+,[2.45047579],[0.5  0.25 0.25]
Cd2+,Te2+,Hf4+,[2.45011523],[0.5  0.25 0.25]
Pd4+,Cd2+,Er3+,[2.44937412],[0.5  0.25 0.25]
Ga3+,Pd4+,Au3+,[2.44886166],[0.5  0.25 0.25]
Pd4+,Sb3+,La3+,[2.44877438],[0.5  0.25 0.25]
Sn2+,Te2+,Er3+,[2.4487661],[0.5  0.25 0.25]
Cd2+,Pm3+,Pt2+,[2.44817479],[0.5  0.25 0.25]
Pd4+,Sn2+,Tb3+,[2.44802089],[0.5  0.25 0.25]
Cu2+,Sn2+,Lu3+,[2.44769279],[0.5  0.25 0.25]
Cu2+,Sn2+,Cm3+,[2.44729358],[0.5  0.25 0.25]
Cu2+,Tc4+,Au3+,[2.44712963],[0.5  0.25 0.25]
Ru3+,Ir3+,Pa5+,[2.44675276],[0.5  0.25 0.25]
Sn2+,Ce3+,Pm3+,[2.44673616],[0.5  0.25 0.25]
Cd2+,Au3+,Pb2+,[2.44651682],[0.5  0.25 0.25]
In3+,Ho3+,Pb2+,[2.44618703],[0.5  0.25 0.25]
Ce3+,Os4+,Pa5+,[2.44504392],[0.5  0.25 0.25]
Te2+,Ce3+,Pt2+,[2.44482292],[0.5  0.25 0.25]
Cd2+,Nd3+,Pt2+,[2.44476965],[0.5  0.25 0.25]
Tc4+,Te2+,La3+,[2.44470465],[0.5  0.25 0.25]
In3+,Te2+,La3+,[2.44458742],[0.5  0.25 0.25]
Pd4+,Ta5+,Au3+,[2.44376991],[0.5  0.25 0.25]
Ce3+,Pb2+,Th4+,[2.44364995],[0.5  0.25 0.25]
Ce3+,Ta5+,Pa5+,[2.44354483],[0.5  0.25 0.25]
Pd4+,In3+,Ce3+,[2.44204925],[0.5  0.25 0.25]
Sn2+,Pm3+,Hf4+,[2.44128609],[0.5  0.25 0.25]
Mg2+,Rh3+,Nd3+,[2.4404767],[0.5  0.25 0.25]
Cu2+,Zr4+,Pt2+,[2.44033606],[0.5  0.25 0.25]
Sb3+,Nd3+,Pt2+,[2.4401756],[0.5  0.25 0.25]
Cd2+,Nd3+,Tl1+,[2.43966771],[0.5  0.25 0.25]
Sb3+,Pt2+,Tl1+,[2.43949176],[0.5  0.25 0.25]
Al3+,Ta5+,Th4+,[2.43930361],[0.5  0.25 0.25]
Ti4+,Ga3+,Au3+,[2.43848019],[0.5  0.25 0.25]
Cu2+,Th4+,Cm3+,[2.43831799],[0.5  0.25 0.25]
La3+,Ce3+,Bi3+,[2.43817269],[0.5  0.25 0.25]
Be2+,Au3+,Ac3+,[2.43744843],[0.5  0.25 0.25]
In3+,Sb3+,Pm3+,[2.4374026],[0.5  0.25 0.25]
Sn2+,Sb3+,Ho3+,[2.43707661],[0.5  0.25 0.25]
Sn2+,Au3+,Am3+,[2.43621533],[0.5  0.25 0.25]
Cd2+,Lu3+,Po2+,[2.43542347],[0.5  0.25 0.25]
Pd4+,La3+,Nd3+,[2.43525852],[0.5  0.25 0.25]
Cr3+,W6+,Os4+,[2.43507612],[0.5  0.25 0.25]
Sn2+,Sb3+,Nd3+,[2.43505217],[0.5  0.25 0.25]
Cu2+,Pd4+,La3+,[2.43500747],[0.5  0.25 0.25]
Cd2+,Hf4+,Os4+,[2.43419322],[0.5  0.25 0.25]
Sn2+,Te2+,Ho3+,[2.43408662],[0.5  0.25 0.25]
Ru3+,Pd4+,La3+,[2.43394699],[0.5  0.25 0.25]
Pd4+,Dy3+,Tl1+,[2.43378169],[0.5  0.25 0.25]
Sb3+,Ce3+,Os4+,[2.43375352],[0.5  0.25 0.25]
Pd4+,Sb3+,Ce3+,[2.43365778],[0.5  0.25 0.25]
Cd2+,Ho3+,Bi3+,[2.43327126],[0.5  0.25 0.25]
Mo4+,Rh3+,Tl1+,[2.4331461],[0.5  0.25 0.25]
Cu2+,Th4+,Am3+,[2.43229485],[0.5  0.25 0.25]
Pd4+,Tb3+,Tl1+,[2.43191576],[0.5  0.25 0.25]
Rh3+,La3+,Os4+,[2.43171878],[0.5  0.25 0.25]
In3+,Po2+,Ra2+,[2.43103856],[0.5  0.25 0.25]
Cd2+,Ce3+,Ir3+,[2.4306861],[0.5  0.25 0.25]
Fe3+,Au3+,Tl1+,[2.43043066],[0.5  0.25 0.25]
Sn2+,Nd3+,Po2+,[2.42946917],[0.5  0.25 0.25]
In3+,Ce3+,Os4+,[2.42932145],[0.5  0.25 0.25]
Zn2+,W6+,Pb2+,[2.429162],[0.5  0.25 0.25]
In3+,Sb3+,La3+,[2.42896197],[0.5  0.25 0.25]
La3+,Pt2+,Bi3+,[2.42865215],[0.5  0.25 0.25]
Pt2+,Pb2+,Bi3+,[2.42861531],[0.5  0.25 0.25]
Pd4+,Pm3+,Ir3+,[2.42859619],[0.5  0.25 0.25]
Sn2+,Tb3+,Tl1+,[2.4283096],[0.5  0.25 0.25]
Al3+,Os4+,Au3+,[2.42739905],[0.5  0.25 0.25]
Nb5+,Te2+,Ce3+,[2.42544423],[0.5  0.25 0.25]
Pd4+,Te2+,Ce3+,[2.42539266],[0.5  0.25 0.25]
Pd4+,Er3+,Pb2+,[2.42525421],[0.5  0.25 0.25]
Sn2+,Gd3+,Pt2+,[2.4245115],[0.5  0.25 0.25]
Ru3+,Au3+,Po2+,[2.42429698],[0.5  0.25 0.25]
Pd4+,Sn2+,Lu3+,[2.42416695],[0.5  0.25 0.25]
In3+,Te2+,Ce3+,[2.42322121],[0.5  0.25 0.25]
Pd4+,Tl1+,Ac3+,[2.4228782],[0.5  0.25 0.25]
Sn2+,Te2+,Tb3+,[2.42257575],[0.5  0.25 0.25]
Pd4+,Tb3+,Pb2+,[2.4224498],[0.5  0.25 0.25]
Cu2+,Ac3+,Pa5+,[2.42218815],[0.5  0.25 0.25]
Cd2+,Pm3+,Tl1+,[2.42216536],[0.5  0.25 0.25]
Tc4+,Te2+,Hf4+,[2.42189261],[0.5  0.25 0.25]
In3+,Te2+,Pm3+,[2.42178348],[0.5  0.25 0.25]
Zn2+,Rh3+,Pa5+,[2.42111849],[0.5  0.25 0.25]
Te2+,Tl1+,Po2+,[2.42105344],[0.5  0.25 0.25]
Na1+,Au3+,Pa5+,[2.42100115],[0.5  0.25 0.25]
Cr3+,Ag1+,Tl1+,[2.4205626],[0.5  0.25 0.25]
In3+,Au3+,Tl1+,[2.42027648],[0.5  0.25 0.25]
Cd2+,Sb3+,Ta5+,[2.4199523],[0.5  0.25 0.25]
Mg2+,Pd4+,Ce3+,[2.41992115],[0.5  0.25 0.25]
Cu2+,Tc4+,Ce3+,[2.41853002],[0.5  0.25 0.25]
Pd4+,Sn2+,La3+,[2.41850855],[0.5  0.25 0.25]
In3+,Tm3+,Pb2+,[2.41823227],[0.5  0.25 0.25]
Pd4+,Ho3+,Tl1+,[2.41793386],[0.5  0.25 0.25]
La3+,Pt2+,Np5+,[2.41778897],[0.5  0.25 0.25]
Al3+,Au3+,Cm3+,[2.41544271],[0.5  0.25 0.25]
Al3+,Ir3+,Po2+,[2.41541113],[0.5  0.25 0.25]
Cu2+,Y3+,Au3+,[2.41458413],[0.5  0.25 0.25]
Cu2+,Re4+,Ac3+,[2.41429364],[0.5  0.25 0.25]
Pd4+,La3+,W6+,[2.41393843],[0.5  0.25 0.25]
Mg2+,W6+,Pb2+,[2.41276648],[0.5  0.25 0.25]
Sn2+,Sb3+,Dy3+,[2.41273294],[0.5  0.25 0.25]
Cu2+,Pd4+,Fr1+,[2.41243043],[0.5  0.25 0.25]
Al3+,Tl1+,Th4+,[2.41232152],[0.5  0.25 0.25]
Zn2+,Sb3+,Re4+,[2.41156182],[0.5  0.25 0.25]
Pd4+,Nd3+,Ir3+,[2.41134743],[0.5  0.25 0.25]
Rh3+,Ce3+,W6+,[2.41117721],[0.5  0.25 0.25]
Pd4+,Nd3+,Re4+,[2.4105058],[0.5  0.25 0.25]
Pd4+,Hf4+,Tl1+,[2.40993234],[0.5  0.25 0.25]
Pd4+,Lu3+,Pb2+,[2.40983284],[0.5  0.25 0.25]
Ru3+,Rh3+,Cd2+,[2.40969945],[0.5  0.25 0.25]
Cu2+,Nb5+,Bk3+,[2.40744391],[0.5  0.25 0.25]
Cu2+,Ta5+,Ac3+,[2.40731726],[0.5  0.25 0.25]
Sn2+,Pm3+,Ta5+,[2.40721934],[0.5  0.25 0.25]
Ru3+,Sn2+,Er3+,[2.40661436],[0.5  0.25 0.25]
Be2+,Ir3+,U6+,[2.40500461],[0.5  0.25 0.25]
In3+,Pm3+,Re4+,[2.40494401],[0.5  0.25 0.25]
