material1,material2,material3,pred_temp,weights
Ga3+,Ir3+,Po2+,[2.04683224],[0.25 0.5  0.25]
Ga3+,Sn2+,Pm3+,[2.04626451],[0.25 0.5  0.25]
Ca2+,Ag1+,W6+,[2.04604361],[0.25 0.5  0.25]
Ni2+,Ta5+,Au3+,[2.04591096],[0.25 0.5  0.25]
Ru3+,Te2+,Ce3+,[2.04585411],[0.25 0.5  0.25]
Nb5+,Sn2+,Pm3+,[2.04548011],[0.25 0.5  0.25]
Ru3+,Pd4+,Ag1+,[2.04385167],[0.25 0.5  0.25]
Tc4+,Sb3+,Tb3+,[2.04377984],[0.25 0.5  0.25]
Rh3+,Ag1+,Ta5+,[2.04336313],[0.25 0.5  0.25]
Te2+,Re4+,Bi3+,[2.04299441],[0.25 0.5  0.25]
Ag1+,In3+,Th4+,[2.04296325],[0.25 0.5  0.25]
Sn2+,W6+,Tl1+,[2.04212459],[0.25 0.5  0.25]
Mg2+,Mo4+,Pa5+,[2.04188748],[0.25 0.5  0.25]
Cu2+,W6+,Cm3+,[2.04091265],[0.25 0.5  0.25]
Ga3+,Rh3+,Ir3+,[2.04087735],[0.25 0.5  0.25]
Be2+,Ru3+,Th4+,[2.04040064],[0.25 0.5  0.25]
Tc4+,In3+,Nd3+,[2.03918026],[0.25 0.5  0.25]
Al3+,Mo4+,Th4+,[2.03870127],[0.25 0.5  0.25]
Mo4+,Pd4+,La3+,[2.03864977],[0.25 0.5  0.25]
Zr4+,Sn2+,Lu3+,[2.0381664],[0.25 0.5  0.25]
Cu2+,Sb3+,Eu3+,[2.03787458],[0.25 0.5  0.25]
Ca2+,Au3+,Th4+,[2.03737928],[0.25 0.5  0.25]
Nb5+,Cd2+,Te2+,[2.03612481],[0.25 0.5  0.25]
Al3+,Rh3+,Tl1+,[2.03596625],[0.25 0.5  0.25]
Zr4+,Te2+,Dy3+,[2.03588805],[0.25 0.5  0.25]
Na1+,Rh3+,Pa5+,[2.03580343],[0.25 0.5  0.25]
Cr3+,Ir3+,Pa5+,[2.03572082],[0.25 0.5  0.25]
Ru3+,Sb3+,Nd3+,[2.03563409],[0.25 0.5  0.25]
Ru3+,Au3+,Bi3+,[2.03555585],[0.25 0.5  0.25]
Zr4+,Sb3+,Tb3+,[2.0354294],[0.25 0.5  0.25]
Sn2+,Te2+,Pt2+,[2.03521525],[0.25 0.5  0.25]
Fe3+,Sn2+,Ce3+,[2.03480764],[0.25 0.5  0.25]
Tc4+,Sb3+,Dy3+,[2.03400115],[0.25 0.5  0.25]
Nb5+,Te2+,Sm3+,[2.03233883],[0.25 0.5  0.25]
Y3+,Sb3+,Sm3+,[2.03227445],[0.25 0.5  0.25]
Fe3+,In3+,Ce3+,[2.0319166],[0.25 0.5  0.25]
Nb5+,Te2+,Eu3+,[2.03191371],[0.25 0.5  0.25]
Sb3+,Pt2+,Hg1+,[2.02965309],[0.25 0.5  0.25]
Zr4+,Te2+,Nd3+,[2.02906904],[0.25 0.5  0.25]
Ag1+,Cd2+,Yb3+,[2.02768939],[0.25 0.5  0.25]
Al3+,Ru3+,Au3+,[2.02732586],[0.25 0.5  0.25]
Fe3+,Te2+,La3+,[2.02670533],[0.25 0.5  0.25]
Zr4+,Te2+,Pm3+,[2.026312],[0.25 0.5  0.25]
Be2+,Au3+,Po2+,[2.02520962],[0.25 0.5  0.25]
Pd4+,Sn2+,Er3+,[2.02414368],[0.25 0.5  0.25]
In3+,Sn2+,Pm3+,[2.02368048],[0.25 0.5  0.25]
Y3+,Pd4+,Te2+,[2.02276414],[0.25 0.5  0.25]
Cu2+,Ir3+,Am3+,[2.02158117],[0.25 0.5  0.25]
Tc4+,Sn2+,Ho3+,[2.02067065],[0.25 0.5  0.25]
Co3+,Sb3+,Nd3+,[2.02024272],[0.25 0.5  0.25]
Zn2+,Ir3+,Pb2+,[2.01904495],[0.25 0.5  0.25]
Pd4+,In3+,La3+,[2.01848184],[0.25 0.5  0.25]
Ru3+,Te2+,La3+,[2.01845144],[0.25 0.5  0.25]
Ga3+,Te2+,Gd3+,[2.01838042],[0.25 0.5  0.25]
Y3+,Te2+,Gd3+,[2.01750346],[0.25 0.5  0.25]
Sn2+,Os4+,Po2+,[2.01739345],[0.25 0.5  0.25]
Tc4+,Te2+,Sm3+,[2.01647801],[0.25 0.5  0.25]
Pd4+,Te2+,La3+,[2.01619124],[0.25 0.5  0.25]
Ag1+,Sn2+,W6+,[2.01547295],[0.25 0.5  0.25]
Mg2+,Au3+,Po2+,[2.01546675],[0.25 0.5  0.25]
In3+,Sn2+,Nd3+,[2.01508891],[0.25 0.5  0.25]
Cu2+,W6+,Am3+,[2.0149042],[0.25 0.5  0.25]
Ni2+,Sb3+,Ce3+,[2.01465171],[0.25 0.5  0.25]
Ni2+,In3+,Ce3+,[2.01462147],[0.25 0.5  0.25]
Tc4+,Pd4+,La3+,[2.01443307],[0.25 0.5  0.25]
Li1+,Ir3+,Au3+,[2.01416912],[0.25 0.5  0.25]
Sb3+,W6+,Ir3+,[2.01373094],[0.25 0.5  0.25]
Ca2+,Ru3+,Pa5+,[2.01235999],[0.25 0.5  0.25]
Rh3+,Cd2+,Pt2+,[2.0121891],[0.25 0.5  0.25]
Sb3+,La3+,Lu3+,[2.01187004],[0.25 0.5  0.25]
Ca2+,Ag1+,Au3+,[2.01179854],[0.25 0.5  0.25]
In3+,Pt2+,Bi3+,[2.01149207],[0.25 0.5  0.25]
Cu2+,Zn2+,Pa5+,[2.01122097],[0.25 0.5  0.25]
Ru3+,Au3+,Am3+,[2.01101304],[0.25 0.5  0.25]
Ni2+,Te2+,La3+,[2.01067035],[0.25 0.5  0.25]
In3+,Sn2+,Yb3+,[2.00952816],[0.25 0.5  0.25]
Pd4+,Sb3+,Nd3+,[2.00947122],[0.25 0.5  0.25]
Cu2+,Sb3+,Nd3+,[2.00944664],[0.25 0.5  0.25]
Sn2+,Ce3+,Tl1+,[2.0092274],[0.25 0.5  0.25]
Yb3+,Pt2+,Bi3+,[2.00910203],[0.25 0.5  0.25]
Pd4+,In3+,Lu3+,[2.00778912],[0.25 0.5  0.25]
Sb3+,Au3+,Pb2+,[2.00771879],[0.25 0.5  0.25]
Nb5+,Te2+,Tb3+,[2.00717454],[0.25 0.5  0.25]
Cu2+,Sb3+,La3+,[2.00694211],[0.25 0.5  0.25]
Tc4+,Te2+,Hf4+,[2.00639273],[0.25 0.5  0.25]
Ni2+,Te2+,Ce3+,[2.00633738],[0.25 0.5  0.25]
Tc4+,Te2+,Nd3+,[2.00630422],[0.25 0.5  0.25]
Sn2+,Te2+,Os4+,[2.00559936],[0.25 0.5  0.25]
Fe3+,Os4+,Ir3+,[2.00557916],[0.25 0.5  0.25]
In3+,Sn2+,Tb3+,[2.00481646],[0.25 0.5  0.25]
Cd2+,Ir3+,Pa5+,[2.00474169],[0.25 0.5  0.25]
Al3+,Rh3+,Pb2+,[2.00420148],[0.25 0.5  0.25]
V5+,Ag1+,Pb2+,[2.00399297],[0.25 0.5  0.25]
Cr3+,Au3+,Ac3+,[2.0039292],[0.25 0.5  0.25]
Ca2+,Au3+,Tl1+,[2.00288751],[0.25 0.5  0.25]
Y3+,Sb3+,Pm3+,[2.00286595],[0.25 0.5  0.25]
Ca2+,Au3+,Po2+,[2.00233819],[0.25 0.5  0.25]
Sb3+,Pt2+,Pb2+,[2.0022106],[0.25 0.5  0.25]
Sb3+,Au3+,Pa5+,[2.00160025],[0.25 0.5  0.25]
Tc4+,Te2+,Er3+,[2.00148704],[0.25 0.5  0.25]
Tc4+,Te2+,Ho3+,[2.00053508],[0.25 0.5  0.25]
Cu2+,Ru3+,Hf4+,[2.00044476],[0.25 0.5  0.25]
Al3+,Ag1+,W6+,[1.99957808],[0.25 0.5  0.25]
Ho3+,Pt2+,Bi3+,[1.99878091],[0.25 0.5  0.25]
Co3+,Sb3+,Pm3+,[1.99824988],[0.25 0.5  0.25]
Rh3+,Pd4+,Ir3+,[1.99652461],[0.25 0.5  0.25]
Be2+,Au3+,Tl1+,[1.99567978],[0.25 0.5  0.25]
Fe3+,In3+,Pm3+,[1.99566222],[0.25 0.5  0.25]
Ca2+,Rh3+,Ir3+,[1.99552879],[0.25 0.5  0.25]
Tc4+,Te2+,Ce3+,[1.99494632],[0.25 0.5  0.25]
Nd3+,Pt2+,Pb2+,[1.99480624],[0.25 0.5  0.25]
Li1+,W6+,Pt2+,[1.99370863],[0.25 0.5  0.25]
Mo4+,Pd4+,Ce3+,[1.99273728],[0.25 0.5  0.25]
Cu2+,Ir3+,Bk3+,[1.99085164],[0.25 0.5  0.25]
Ni2+,Au3+,Cm3+,[1.98983404],[0.25 0.5  0.25]
Ir3+,Au3+,Hg1+,[1.98935222],[0.25 0.5  0.25]
Mg2+,W6+,Pb2+,[1.98854715],[0.25 0.5  0.25]
Co3+,Sb3+,La3+,[1.98849882],[0.25 0.5  0.25]
Zn2+,Au3+,Am3+,[1.98845715],[0.25 0.5  0.25]
Al3+,Au3+,Pu4+,[1.98817601],[0.25 0.5  0.25]
Er3+,Os4+,Po2+,[1.98756371],[0.25 0.5  0.25]
Nb5+,Te2+,Tm3+,[1.98623339],[0.25 0.5  0.25]
Sn2+,Ir3+,Tl1+,[1.98528175],[0.25 0.5  0.25]
Al3+,Ag1+,Re4+,[1.98448591],[0.25 0.5  0.25]
Fe3+,Sn2+,La3+,[1.9843317],[0.25 0.5  0.25]
Cr3+,Ag1+,Pb2+,[1.9839355],[0.25 0.5  0.25]
In3+,Sn2+,Au3+,[1.98391047],[0.25 0.5  0.25]
Sn2+,Pt2+,Bi3+,[1.98367478],[0.25 0.5  0.25]
Nb5+,Sb3+,Te2+,[1.98273551],[0.25 0.5  0.25]
Y3+,Sb3+,Tb3+,[1.98258791],[0.25 0.5  0.25]
Sc3+,Ir3+,Au3+,[1.9820692],[0.25 0.5  0.25]
Cu2+,Cd2+,Yb3+,[1.98155038],[0.25 0.5  0.25]
Yb3+,Os4+,Po2+,[1.9815155],[0.25 0.5  0.25]
Al3+,Rh3+,Os4+,[1.981319],[0.25 0.5  0.25]
Zn2+,Re4+,Au3+,[1.98119574],[0.25 0.5  0.25]
Nb5+,Te2+,Dy3+,[1.98119044],[0.25 0.5  0.25]
Ru3+,In3+,Ce3+,[1.98096998],[0.25 0.5  0.25]
Zr4+,Te2+,Tb3+,[1.9807679],[0.25 0.5  0.25]
Nb5+,Te2+,Ce3+,[1.9787458],[0.25 0.5  0.25]
Zn2+,Au3+,Bi3+,[1.9781349],[0.25 0.5  0.25]
Ag1+,Re4+,Os4+,[1.97645129],[0.25 0.5  0.25]
Rh3+,Ag1+,W6+,[1.97642049],[0.25 0.5  0.25]
Cu2+,Ta5+,Pt2+,[1.97599751],[0.25 0.5  0.25]
Mo4+,Au3+,Hg1+,[1.97572819],[0.25 0.5  0.25]
Tc4+,Te2+,Pm3+,[1.97525909],[0.25 0.5  0.25]
Cu2+,Rh3+,Pm3+,[1.97470744],[0.25 0.5  0.25]
Tc4+,Rh3+,W6+,[1.9745715],[0.25 0.5  0.25]
Cd2+,In3+,Nd3+,[1.97372729],[0.25 0.5  0.25]
Zr4+,Pd4+,La3+,[1.97355305],[0.25 0.5  0.25]
Ca2+,Ag1+,Ir3+,[1.97271516],[0.25 0.5  0.25]
Ho3+,Os4+,Po2+,[1.97250996],[0.25 0.5  0.25]
Ca2+,Ir3+,U6+,[1.97173476],[0.25 0.5  0.25]
Ni2+,In3+,Nd3+,[1.97163932],[0.25 0.5  0.25]
Zn2+,Ag1+,Yb3+,[1.9716266],[0.25 0.5  0.25]
Hf4+,Au3+,Pa5+,[1.97153434],[0.25 0.5  0.25]
Pd4+,Sn2+,Tm3+,[1.97136913],[0.25 0.5  0.25]
Nb5+,Te2+,Yb3+,[1.97102008],[0.25 0.5  0.25]
Sr2+,Ag1+,Pb2+,[1.9710199],[0.25 0.5  0.25]
Nb5+,Pd4+,La3+,[1.97091151],[0.25 0.5  0.25]
Ni2+,In3+,Pm3+,[1.96964312],[0.25 0.5  0.25]
Pm3+,Pt2+,Pb2+,[1.96836163],[0.25 0.5  0.25]
Co3+,Te2+,La3+,[1.96666471],[0.25 0.5  0.25]
Fe3+,In3+,Nd3+,[1.96662072],[0.25 0.5  0.25]
Cr3+,Cu2+,Cm3+,[1.96531047],[0.25 0.5  0.25]
Na1+,Ir3+,Pa5+,[1.96515839],[0.25 0.5  0.25]
Ru3+,In3+,Ir3+,[1.96483458],[0.25 0.5  0.25]
Tm3+,Pt2+,Bi3+,[1.96253906],[0.25 0.5  0.25]
Al3+,Cd2+,Pt2+,[1.96190347],[0.25 0.5  0.25]
Tc4+,Pd4+,Nd3+,[1.96154259],[0.25 0.5  0.25]
Ru3+,Ag1+,Ta5+,[1.96119511],[0.25 0.5  0.25]
Pd4+,Sn2+,Ho3+,[1.9602654],[0.25 0.5  0.25]
Tc4+,Ag1+,Ta5+,[1.95993419],[0.25 0.5  0.25]
Fe3+,Rh3+,Pt2+,[1.95828397],[0.25 0.5  0.25]
Na1+,Au3+,U6+,[1.95738373],[0.25 0.5  0.25]
Al3+,Cd2+,W6+,[1.95716578],[0.25 0.5  0.25]
Te2+,Pt2+,Bi3+,[1.95628163],[0.25 0.5  0.25]
Al3+,Pd4+,Ce3+,[1.95616485],[0.25 0.5  0.25]
Sb3+,Au3+,Tl1+,[1.95609101],[0.25 0.5  0.25]
Al3+,Mo4+,Ir3+,[1.95586146],[0.25 0.5  0.25]
Fe3+,W6+,Re4+,[1.95570323],[0.25 0.5  0.25]
Ca2+,Ag1+,Pt2+,[1.95510429],[0.25 0.5  0.25]
Pd4+,Sb3+,Hf4+,[1.9549052],[0.25 0.5  0.25]
Cu2+,Pt2+,Pa5+,[1.95487596],[0.25 0.5  0.25]
Er3+,Pt2+,Bi3+,[1.95176267],[0.25 0.5  0.25]
Lu3+,Os4+,Po2+,[1.95124682],[0.25 0.5  0.25]
Ru3+,Au3+,Cm3+,[1.95067055],[0.25 0.5  0.25]
In3+,W6+,Tl1+,[1.95026354],[0.25 0.5  0.25]
Nb5+,Sn2+,Te2+,[1.94974076],[0.25 0.5  0.25]
Mg2+,Rh3+,Th4+,[1.94950895],[0.25 0.5  0.25]
Cu2+,Ta5+,Os4+,[1.94914853],[0.25 0.5  0.25]
Cu2+,Pd4+,Ta5+,[1.94885359],[0.25 0.5  0.25]
Cu2+,In3+,Re4+,[1.9487799],[0.25 0.5  0.25]
Zr4+,Pd4+,Te2+,[1.94869604],[0.25 0.5  0.25]
Rh3+,W6+,U6+,[1.94744181],[0.25 0.5  0.25]
Al3+,Ir3+,Po2+,[1.94585339],[0.25 0.5  0.25]
Zr4+,Sn2+,Sb3+,[1.94562094],[0.25 0.5  0.25]
V5+,Au3+,U6+,[1.94561209],[0.25 0.5  0.25]
Mg2+,Pd4+,Ce3+,[1.94556743],[0.25 0.5  0.25]
Ru3+,Ag1+,W6+,[1.94514798],[0.25 0.5  0.25]
Cr3+,Ir3+,Th4+,[1.94482509],[0.25 0.5  0.25]
Fe3+,Ir3+,Th4+,[1.94422094],[0.25 0.5  0.25]
Be2+,Au3+,Pb2+,[1.94368168],[0.25 0.5  0.25]
Pd4+,Cd2+,Sb3+,[1.9427077],[0.25 0.5  0.25]
Cr3+,Os4+,Ir3+,[1.94251069],[0.25 0.5  0.25]
Ca2+,Au3+,Am3+,[1.94172582],[0.25 0.5  0.25]
Ni2+,Sn2+,Au3+,[1.94151293],[0.25 0.5  0.25]
Fe3+,W6+,Pa5+,[1.94123452],[0.25 0.5  0.25]
In3+,Sn2+,La3+,[1.94102819],[0.25 0.5  0.25]
Gd3+,Pt2+,Bi3+,[1.93955698],[0.25 0.5  0.25]
Ca2+,Ag1+,Os4+,[1.93914576],[0.25 0.5  0.25]
Sr2+,Ag1+,Th4+,[1.93820723],[0.25 0.5  0.25]
Zr4+,Sn2+,Pm3+,[1.93785037],[0.25 0.5  0.25]
Yb3+,Au3+,U6+,[1.93726127],[0.25 0.5  0.25]
Zn2+,Ta5+,Au3+,[1.9354765],[0.25 0.5  0.25]
In3+,Sb3+,Te2+,[1.9351277],[0.25 0.5  0.25]
Tc4+,Cd2+,Te2+,[1.93458017],[0.25 0.5  0.25]
Nb5+,Te2+,Er3+,[1.93405617],[0.25 0.5  0.25]
Tc4+,Ag1+,W6+,[1.93383572],[0.25 0.5  0.25]
Y3+,In3+,Pb2+,[1.93310256],[0.25 0.5  0.25]
Ca2+,Pd4+,W6+,[1.93157466],[0.25 0.5  0.25]
Pd4+,Ag1+,Ta5+,[1.93150791],[0.25 0.5  0.25]
Te2+,Ce3+,Lu3+,[1.93144912],[0.25 0.5  0.25]
Co3+,Ta5+,Au3+,[1.93109786],[0.25 0.5  0.25]
Be2+,Rh3+,Th4+,[1.93018841],[0.25 0.5  0.25]
Fe3+,W6+,Tl1+,[1.93004],[0.25 0.5  0.25]
Nb5+,Te2+,Ho3+,[1.92928726],[0.25 0.5  0.25]
Ca2+,Au3+,Cm3+,[1.9285303],[0.25 0.5  0.25]
Cd2+,In3+,Pm3+,[1.9278574],[0.25 0.5  0.25]
Ag1+,Os4+,Pb2+,[1.92778088],[0.25 0.5  0.25]
Be2+,Au3+,Ac3+,[1.9261601],[0.25 0.5  0.25]
Mg2+,Co3+,Lu3+,[1.92562257],[0.25 0.5  0.25]
Be2+,Au3+,Hg1+,[1.92535928],[0.25 0.5  0.25]
Cu2+,Ag1+,Yb3+,[1.92483676],[0.25 0.5  0.25]
Zn2+,Mo4+,Ta5+,[1.92455928],[0.25 0.5  0.25]
Ta5+,Au3+,Po2+,[1.92109665],[0.25 0.5  0.25]
Al3+,Pd4+,W6+,[1.92037967],[0.25 0.5  0.25]
Tc4+,Au3+,Po2+,[1.91831769],[0.25 0.5  0.25]
Tb3+,Pt2+,Po2+,[1.91810943],[0.25 0.5  0.25]
Mo4+,Ag1+,Re4+,[1.91668457],[0.25 0.5  0.25]
Tc4+,Pd4+,Pm3+,[1.91602778],[0.25 0.5  0.25]
Zr4+,Sn2+,Nd3+,[1.91579245],[0.25 0.5  0.25]
Na1+,W6+,Tl1+,[1.9157525],[0.25 0.5  0.25]
Ni2+,Au3+,Bk3+,[1.91539594],[0.25 0.5  0.25]
Cd2+,In3+,Eu3+,[1.91351293],[0.25 0.5  0.25]
Rh3+,Au3+,Hg1+,[1.91221638],[0.25 0.5  0.25]
Rh3+,In3+,La3+,[1.91181981],[0.25 0.5  0.25]
Ga3+,Rh3+,W6+,[1.91074632],[0.25 0.5  0.25]
Zn2+,Au3+,Bk3+,[1.91009725],[0.25 0.5  0.25]
Cu2+,Sb3+,Pm3+,[1.90996566],[0.25 0.5  0.25]
Ca2+,Cd2+,W6+,[1.90987871],[0.25 0.5  0.25]
La3+,Tl1+,Bi3+,[1.90968573],[0.25 0.5  0.25]
Re4+,Os4+,Au3+,[1.90770182],[0.25 0.5  0.25]
Sr2+,Ag1+,Au3+,[1.90735055],[0.25 0.5  0.25]
Cu2+,In3+,Au3+,[1.90694464],[0.25 0.5  0.25]
Nb5+,Au3+,Po2+,[1.90586496],[0.25 0.5  0.25]
Fe3+,Ag1+,Yb3+,[1.90370073],[0.25 0.5  0.25]
Cu2+,Sn2+,W6+,[1.90312117],[0.25 0.5  0.25]
Ir3+,Au3+,Cm3+,[1.90305971],[0.25 0.5  0.25]
Ir3+,Au3+,Am3+,[1.90305971],[0.25 0.5  0.25]
Al3+,Cd2+,Ir3+,[1.90278493],[0.25 0.5  0.25]
In3+,Ir3+,Tl1+,[1.90277627],[0.25 0.5  0.25]
Sn2+,Au3+,Ra2+,[1.90235422],[0.25 0.5  0.25]
Ni2+,Au3+,Ac3+,[1.90147739],[0.25 0.5  0.25]
Mg2+,Au3+,Ac3+,[1.90060115],[0.25 0.5  0.25]
Tc4+,In3+,Ce3+,[1.90059075],[0.25 0.5  0.25]
Sr2+,Ag1+,Pa5+,[1.90022958],[0.25 0.5  0.25]
Tc4+,Cd2+,Sb3+,[1.89829144],[0.25 0.5  0.25]
In3+,Ir3+,Th4+,[1.89776627],[0.25 0.5  0.25]
Sr2+,Au3+,Pb2+,[1.89706825],[0.25 0.5  0.25]
Tc4+,In3+,La3+,[1.89679926],[0.25 0.5  0.25]
Y3+,Sn2+,Sb3+,[1.89657321],[0.25 0.5  0.25]
Zr4+,Pd4+,Ce3+,[1.89646312],[0.25 0.5  0.25]
Pd4+,Sn2+,Lu3+,[1.89513057],[0.25 0.5  0.25]
Nb5+,Cd2+,Sb3+,[1.89486177],[0.25 0.5  0.25]
Be2+,Rh3+,Pa5+,[1.89448621],[0.25 0.5  0.25]
Fe3+,Ag1+,Re4+,[1.89414381],[0.25 0.5  0.25]
Al3+,Cd2+,Os4+,[1.89398193],[0.25 0.5  0.25]
Zr4+,Au3+,Pa5+,[1.89296831],[0.25 0.5  0.25]
Co3+,In3+,La3+,[1.89296377],[0.25 0.5  0.25]
Ca2+,W6+,Pb2+,[1.89241396],[0.25 0.5  0.25]
Zr4+,Cd2+,Sb3+,[1.89205975],[0.25 0.5  0.25]
Ru3+,Au3+,Bk3+,[1.89151143],[0.25 0.5  0.25]
Co3+,Rh3+,W6+,[1.89107421],[0.25 0.5  0.25]
Ru3+,W6+,Pb2+,[1.88942921],[0.25 0.5  0.25]
Cr3+,Rh3+,W6+,[1.88893694],[0.25 0.5  0.25]
Mo4+,Au3+,Np5+,[1.88785832],[0.25 0.5  0.25]
Cu2+,Sn2+,Pt2+,[1.88606878],[0.25 0.5  0.25]
Tm3+,Os4+,Po2+,[1.88559039],[0.25 0.5  0.25]
Cr3+,Sn2+,Au3+,[1.88496125],[0.25 0.5  0.25]
Pd4+,Ag1+,Pb2+,[1.88453187],[0.25 0.5  0.25]
Nb5+,Ag1+,Ta5+,[1.88285054],[0.25 0.5  0.25]
Sb3+,Os4+,Pb2+,[1.8825618],[0.25 0.5  0.25]
Ru3+,Pd4+,Te2+,[1.8822801],[0.25 0.5  0.25]
Fe3+,Pd4+,Au3+,[1.88167504],[0.25 0.5  0.25]
Al3+,Ag1+,Os4+,[1.88024696],[0.25 0.5  0.25]
Zr4+,Cd2+,Te2+,[1.87971106],[0.25 0.5  0.25]
Cu2+,Ir3+,Cm3+,[1.87931383],[0.25 0.5  0.25]
Ir3+,Au3+,Bi3+,[1.87740799],[0.25 0.5  0.25]
Sb3+,Pt2+,Tl1+,[1.87716738],[0.25 0.5  0.25]
Fe3+,In3+,Au3+,[1.87566823],[0.25 0.5  0.25]
Zn2+,Sn2+,Au3+,[1.8756496],[0.25 0.5  0.25]
Pd4+,Cd2+,W6+,[1.87508701],[0.25 0.5  0.25]
Ni2+,Sb3+,Pm3+,[1.87450604],[0.25 0.5  0.25]
Rh3+,In3+,Ce3+,[1.87399015],[0.25 0.5  0.25]
Cu2+,Nb5+,W6+,[1.87364094],[0.25 0.5  0.25]
Sr2+,Ag1+,Os4+,[1.87313108],[0.25 0.5  0.25]
Ir3+,Au3+,Bk3+,[1.87222274],[0.25 0.5  0.25]
Ca2+,Pd4+,Ir3+,[1.87179862],[0.25 0.5  0.25]
Cd2+,Ir3+,Th4+,[1.86603946],[0.25 0.5  0.25]
Ce3+,Tl1+,Bi3+,[1.86506326],[0.25 0.5  0.25]
Co3+,Os4+,Ir3+,[1.86479614],[0.25 0.5  0.25]
Sb3+,Os4+,Tl1+,[1.86196604],[0.25 0.5  0.25]
Pt2+,Au3+,U6+,[1.86172148],[0.25 0.5  0.25]
Cu2+,Ag1+,Ta5+,[1.86167179],[0.25 0.5  0.25]
Cu2+,Mo4+,Ta5+,[1.86163668],[0.25 0.5  0.25]
Ce3+,Pm3+,Po2+,[1.85860848],[0.25 0.5  0.25]
Al3+,Ag1+,Ir3+,[1.85836027],[0.25 0.5  0.25]
In3+,W6+,Pa5+,[1.85834753],[0.25 0.5  0.25]
Ca2+,Au3+,Pb2+,[1.85754369],[0.25 0.5  0.25]
Te2+,La3+,Lu3+,[1.85698005],[0.25 0.5  0.25]
Mg2+,Au3+,Tl1+,[1.85668077],[0.25 0.5  0.25]
Te2+,Pt2+,Pb2+,[1.85588761],[0.25 0.5  0.25]
Mo4+,Au3+,Bi3+,[1.85474529],[0.25 0.5  0.25]
Rh3+,Ag1+,Re4+,[1.85404484],[0.25 0.5  0.25]
Ni2+,Sb3+,Nd3+,[1.85386463],[0.25 0.5  0.25]
Ni2+,Os4+,Ir3+,[1.85380372],[0.25 0.5  0.25]
Ir3+,Au3+,U6+,[1.85364437],[0.25 0.5  0.25]
Nd3+,Tl1+,Bi3+,[1.85322741],[0.25 0.5  0.25]
Ca2+,Rh3+,Os4+,[1.8531859],[0.25 0.5  0.25]
Cr3+,Ir3+,Tl1+,[1.85287446],[0.25 0.5  0.25]
Ni2+,Ag1+,Ta5+,[1.85208545],[0.25 0.5  0.25]
Cu2+,Mo4+,Hf4+,[1.85206101],[0.25 0.5  0.25]
Cu2+,Pt2+,Th4+,[1.85198868],[0.25 0.5  0.25]
Os4+,Ir3+,Tl1+,[1.85167112],[0.25 0.5  0.25]
Fe3+,W6+,Th4+,[1.84941207],[0.25 0.5  0.25]
Tc4+,Sn2+,Te2+,[1.8486187],[0.25 0.5  0.25]
Cd2+,W6+,Tl1+,[1.84731342],[0.25 0.5  0.25]
Mg2+,W6+,U6+,[1.84711149],[0.25 0.5  0.25]
Cr3+,W6+,Pa5+,[1.84627321],[0.25 0.5  0.25]
Co3+,Mo4+,W6+,[1.84567863],[0.25 0.5  0.25]
W6+,Au3+,Cm3+,[1.84556034],[0.25 0.5  0.25]
Mg2+,Re4+,Au3+,[1.84523414],[0.25 0.5  0.25]
Pd4+,In3+,Eu3+,[1.84421169],[0.25 0.5  0.25]
Pd4+,Ag1+,W6+,[1.84388955],[0.25 0.5  0.25]
In3+,W6+,Re4+,[1.8438544],[0.25 0.5  0.25]
Cu2+,Ir3+,Ac3+,[1.8435753],[0.25 0.5  0.25]
Co3+,Au3+,Bk3+,[1.84350666],[0.25 0.5  0.25]
V5+,Ag1+,Th4+,[1.84345948],[0.25 0.5  0.25]
Cu2+,Rh3+,Nd3+,[1.84273368],[0.25 0.5  0.25]
Ni2+,W6+,Re4+,[1.84123928],[0.25 0.5  0.25]
Ca2+,Ir3+,Th4+,[1.84018658],[0.25 0.5  0.25]
Sn2+,W6+,Th4+,[1.83996835],[0.25 0.5  0.25]
Ru3+,Re4+,Au3+,[1.83793642],[0.25 0.5  0.25]
In3+,Ir3+,Pa5+,[1.83674156],[0.25 0.5  0.25]
Hf4+,Au3+,Tl1+,[1.83603248],[0.25 0.5  0.25]
Nb5+,Pd4+,Ce3+,[1.83234231],[0.25 0.5  0.25]
Mg2+,Cd2+,Ir3+,[1.83227048],[0.25 0.5  0.25]
Te2+,Pt2+,Tl1+,[1.83214254],[0.25 0.5  0.25]
Mo4+,Ru3+,Os4+,[1.83201007],[0.25 0.5  0.25]
Rh3+,Ir3+,U6+,[1.83198553],[0.25 0.5  0.25]
Pd4+,In3+,Pm3+,[1.83069048],[0.25 0.5  0.25]
Co3+,Cu2+,Cm3+,[1.83033388],[0.25 0.5  0.25]
Ni2+,Sb3+,La3+,[1.82967313],[0.25 0.5  0.25]
Rh3+,Au3+,Np5+,[1.8289202],[0.25 0.5  0.25]
V5+,Ag1+,Ta5+,[1.82844829],[0.25 0.5  0.25]
Zn2+,Au3+,Cm3+,[1.8282406],[0.25 0.5  0.25]
Co3+,Au3+,Ac3+,[1.82585478],[0.25 0.5  0.25]
Mg2+,Rh3+,Au3+,[1.82467243],[0.25 0.5  0.25]
W6+,Au3+,Am3+,[1.82368872],[0.25 0.5  0.25]
Co3+,Ag1+,Ta5+,[1.82154431],[0.25 0.5  0.25]
Ga3+,W6+,Ir3+,[1.82098597],[0.25 0.5  0.25]
