material1,material2,material3,pred_temp,weights
K1+,Ag1+,Pu4+,[24.74549203],[0.25 0.25 0.5 ]
K1+,Gd3+,Fr1+,[24.74315311],[0.25 0.25 0.5 ]
Na1+,Ag1+,Po2+,[24.73756235],[0.25 0.25 0.5 ]
Na1+,Rb1+,Hg1+,[24.73556717],[0.25 0.25 0.5 ]
Ag1+,Ir3+,Cm3+,[24.7351176],[0.25 0.25 0.5 ]
Na1+,Ag1+,Er3+,[24.73258056],[0.25 0.25 0.5 ]
Be2+,Na1+,Ac3+,[24.72840071],[0.25 0.25 0.5 ]
Mg2+,Rb1+,Hg1+,[24.7275402],[0.25 0.25 0.5 ]
Be2+,Rb1+,Po2+,[24.70346751],[0.25 0.25 0.5 ]
Li1+,Be2+,Mn2+,[24.70327775],[0.25 0.25 0.5 ]
K1+,Cu2+,Ra2+,[24.70038523],[0.25 0.25 0.5 ]
Ca2+,Cs1+,Ac3+,[24.68990738],[0.25 0.25 0.5 ]
Li1+,Be2+,Ga3+,[24.68204946],[0.25 0.25 0.5 ]
Ca2+,Rb1+,Ac3+,[24.6801667],[0.25 0.25 0.5 ]
Be2+,Cs1+,Tm3+,[24.67510844],[0.25 0.25 0.5 ]
Ag1+,Pr3+,Pu4+,[24.66981776],[0.25 0.25 0.5 ]
K1+,Ag1+,Bk3+,[24.66369552],[0.25 0.25 0.5 ]
Be2+,Mn2+,Fr1+,[24.65039726],[0.25 0.25 0.5 ]
K1+,Gd3+,Ra2+,[24.64798335],[0.25 0.25 0.5 ]
Ag1+,Fr1+,U6+,[24.6470056],[0.25 0.25 0.5 ]
Rb1+,Ag1+,Np5+,[24.63692962],[0.25 0.25 0.5 ]
Ag1+,Pt2+,Am3+,[24.61390217],[0.25 0.25 0.5 ]
Be2+,Sr2+,Pm3+,[24.60838776],[0.25 0.25 0.5 ]
Sr2+,Ag1+,Pu4+,[24.58550446],[0.25 0.25 0.5 ]
Ag1+,Os4+,U6+,[24.58188047],[0.25 0.25 0.5 ]
Na1+,Cs1+,Ce3+,[24.57997196],[0.25 0.25 0.5 ]
K1+,Tb3+,Ra2+,[24.57312094],[0.25 0.25 0.5 ]
K1+,Dy3+,Ra2+,[24.57296458],[0.25 0.25 0.5 ]
Al3+,K1+,Bi3+,[24.57129229],[0.25 0.25 0.5 ]
Ca2+,Tb3+,Fr1+,[24.56886207],[0.25 0.25 0.5 ]
Be2+,K1+,Bi3+,[24.56692128],[0.25 0.25 0.5 ]
Ag1+,Re4+,Ra2+,[24.5558412],[0.25 0.25 0.5 ]
Ag1+,Ir3+,U6+,[24.53978468],[0.25 0.25 0.5 ]
Ag1+,Eu3+,Pu4+,[24.53758457],[0.25 0.25 0.5 ]
Be2+,K1+,Am3+,[24.53751979],[0.25 0.25 0.5 ]
Be2+,Na1+,Cm3+,[24.53038823],[0.25 0.25 0.5 ]
Be2+,Ca2+,Pb2+,[24.52461993],[0.25 0.25 0.5 ]
Be2+,Ag1+,Eu3+,[24.52171859],[0.25 0.25 0.5 ]
Ca2+,Cs1+,Pb2+,[24.51117322],[0.25 0.25 0.5 ]
Li1+,Ca2+,Po2+,[24.50597908],[0.25 0.25 0.5 ]
Be2+,Cs1+,Ho3+,[24.49366763],[0.25 0.25 0.5 ]
Li1+,Al3+,Pb2+,[24.49283287],[0.25 0.25 0.5 ]
Y3+,Ag1+,Pa5+,[24.48269452],[0.25 0.25 0.5 ]
Li1+,Ag1+,Pu4+,[24.46116811],[0.25 0.25 0.5 ]
Ag1+,Ra2+,Np5+,[24.45124595],[0.25 0.25 0.5 ]
Be2+,Rb1+,Pb2+,[24.4511669],[0.25 0.25 0.5 ]
Be2+,K1+,Ac3+,[24.4484382],[0.25 0.25 0.5 ]
Be2+,Pm3+,Fr1+,[24.44292174],[0.25 0.25 0.5 ]
Na1+,Ag1+,Bi3+,[24.44098322],[0.25 0.25 0.5 ]
K1+,Ca2+,Ra2+,[24.43459515],[0.25 0.25 0.5 ]
Ag1+,Ba2+,Pu4+,[24.43336883],[0.25 0.25 0.5 ]
Al3+,Eu3+,Fr1+,[24.42506348],[0.25 0.25 0.5 ]
Al3+,Rb1+,Bi3+,[24.42411354],[0.25 0.25 0.5 ]
Ag1+,Ba2+,Re4+,[24.42276986],[0.25 0.25 0.5 ]
Mn2+,Ag1+,Ir3+,[24.42189259],[0.25 0.25 0.5 ]
Ag1+,Ba2+,Ta5+,[24.41653147],[0.25 0.25 0.5 ]
Ga3+,Ag1+,Pt2+,[24.40641805],[0.25 0.25 0.5 ]
Li1+,Al3+,Pr3+,[24.39199718],[0.25 0.25 0.5 ]
Al3+,Rb1+,Ac3+,[24.38971817],[0.25 0.25 0.5 ]
Ag1+,Yb3+,Np5+,[24.38960874],[0.25 0.25 0.5 ]
Ga3+,Ag1+,W6+,[24.38942647],[0.25 0.25 0.5 ]
Be2+,Tm3+,Fr1+,[24.38836017],[0.25 0.25 0.5 ]
Ag1+,Fr1+,Pu4+,[24.38261673],[0.25 0.25 0.5 ]
Sr2+,Ba2+,Ra2+,[24.37166329],[0.25 0.25 0.5 ]
Y3+,Ag1+,Pu4+,[24.36544149],[0.25 0.25 0.5 ]
Mg2+,Sc3+,Mn2+,[24.36137138],[0.25 0.25 0.5 ]
Ag1+,Nd3+,Np5+,[24.35507382],[0.25 0.25 0.5 ]
Ag1+,Pm3+,Np5+,[24.35507382],[0.25 0.25 0.5 ]
Sc3+,Ba2+,Fr1+,[24.34035703],[0.25 0.25 0.5 ]
Ag1+,Ho3+,U6+,[24.33845317],[0.25 0.25 0.5 ]
Be2+,K1+,Pm3+,[24.33641433],[0.25 0.25 0.5 ]
Ag1+,Pt2+,Bi3+,[24.33529885],[0.25 0.25 0.5 ]
Na1+,Mn2+,Sr2+,[24.31661293],[0.25 0.25 0.5 ]
Al3+,Ag1+,Cm3+,[24.31604532],[0.25 0.25 0.5 ]
Be2+,K1+,Ra2+,[24.30926198],[0.25 0.25 0.5 ]
Rb1+,Ag1+,Cm3+,[24.30916668],[0.25 0.25 0.5 ]
Rb1+,Ag1+,Hf4+,[24.30658474],[0.25 0.25 0.5 ]
Mg2+,Cs1+,Ac3+,[24.30632846],[0.25 0.25 0.5 ]
Ag1+,Pt2+,Fr1+,[24.2964778],[0.25 0.25 0.5 ]
Be2+,K1+,La3+,[24.28850764],[0.25 0.25 0.5 ]
Be2+,Mg2+,Po2+,[24.28188631],[0.25 0.25 0.5 ]
Na1+,Tb3+,Fr1+,[24.27886817],[0.25 0.25 0.5 ]
K1+,Pr3+,Ra2+,[24.27152724],[0.25 0.25 0.5 ]
Be2+,Na1+,La3+,[24.27000831],[0.25 0.25 0.5 ]
Rb1+,Ag1+,Am3+,[24.25937677],[0.25 0.25 0.5 ]
Ca2+,Sc3+,Mn2+,[24.25908689],[0.25 0.25 0.5 ]
Be2+,K1+,Nd3+,[24.25620475],[0.25 0.25 0.5 ]
Na1+,Ca2+,Po2+,[24.2539042],[0.25 0.25 0.5 ]
Sr2+,Ag1+,Np5+,[24.24897746],[0.25 0.25 0.5 ]
Be2+,Cu2+,Fr1+,[24.2460478],[0.25 0.25 0.5 ]
Ag1+,Eu3+,Np5+,[24.24583012],[0.25 0.25 0.5 ]
Ag1+,Sm3+,Np5+,[24.24583012],[0.25 0.25 0.5 ]
Be2+,Ca2+,Po2+,[24.24343589],[0.25 0.25 0.5 ]
Be2+,Sm3+,Fr1+,[24.2354924],[0.25 0.25 0.5 ]
Li1+,Al3+,Ce3+,[24.23236685],[0.25 0.25 0.5 ]
Al3+,Fr1+,Ra2+,[24.23191485],[0.25 0.25 0.5 ]
K1+,Y3+,Bi3+,[24.22455547],[0.25 0.25 0.5 ]
Ca2+,Rb1+,Sm3+,[24.22156717],[0.25 0.25 0.5 ]
Ag1+,Pr3+,Np5+,[24.21221668],[0.25 0.25 0.5 ]
K1+,Ag1+,Fr1+,[24.20967063],[0.25 0.25 0.5 ]
K1+,Sm3+,Ra2+,[24.20485734],[0.25 0.25 0.5 ]
Li1+,Cu2+,Ga3+,[24.20384546],[0.25 0.25 0.5 ]
Ca2+,Rb1+,Bi3+,[24.19427723],[0.25 0.25 0.5 ]
Ca2+,Gd3+,Fr1+,[24.19002366],[0.25 0.25 0.5 ]
Li1+,Na1+,Bi3+,[24.1791631],[0.25 0.25 0.5 ]
Li1+,Al3+,La3+,[24.17880278],[0.25 0.25 0.5 ]
Be2+,Rb1+,Tl1+,[24.1713576],[0.25 0.25 0.5 ]
Be2+,Cs1+,Yb3+,[24.16538824],[0.25 0.25 0.5 ]
Na1+,Sc3+,Bi3+,[24.16438873],[0.25 0.25 0.5 ]
Be2+,Fr1+,Ra2+,[24.15574237],[0.25 0.25 0.5 ]
Ag1+,Sb3+,W6+,[24.15423537],[0.25 0.25 0.5 ]
Be2+,Ho3+,Fr1+,[24.15038632],[0.25 0.25 0.5 ]
Be2+,Mg2+,Ca2+,[24.14937665],[0.25 0.25 0.5 ]
Y3+,Ag1+,Np5+,[24.13319189],[0.25 0.25 0.5 ]
Ag1+,Nd3+,Re4+,[24.13182159],[0.25 0.25 0.5 ]
Na1+,Sc3+,Po2+,[24.12600505],[0.25 0.25 0.5 ]
Be2+,Ag1+,Cm3+,[24.12342683],[0.25 0.25 0.5 ]
Ag1+,Cs1+,Hg1+,[24.12045703],[0.25 0.25 0.5 ]
Be2+,Ga3+,Cs1+,[24.10908992],[0.25 0.25 0.5 ]
Ag1+,Cs1+,Hf4+,[24.09688021],[0.25 0.25 0.5 ]
Na1+,Eu3+,Ra2+,[24.08999207],[0.25 0.25 0.5 ]
Mg2+,Cs1+,Po2+,[24.08500856],[0.25 0.25 0.5 ]
Ag1+,Ra2+,U6+,[24.07811666],[0.25 0.25 0.5 ]
Na1+,Ca2+,Bi3+,[24.05281717],[0.25 0.25 0.5 ]
Be2+,K1+,Pb2+,[24.04369035],[0.25 0.25 0.5 ]
Li1+,Ca2+,Cm3+,[24.03641006],[0.25 0.25 0.5 ]
Ca2+,Fr1+,Ac3+,[24.03203002],[0.25 0.25 0.5 ]
Be2+,Na1+,Sm3+,[24.03171939],[0.25 0.25 0.5 ]
Rb1+,Ag1+,U6+,[24.0188401],[0.25 0.25 0.5 ]
Ag1+,Yb3+,Pu4+,[24.01142551],[0.25 0.25 0.5 ]
Sr2+,Ag1+,U6+,[24.0082315],[0.25 0.25 0.5 ]
K1+,Mn2+,Ga3+,[24.00138886],[0.25 0.25 0.5 ]
K1+,La3+,Ra2+,[23.98646071],[0.25 0.25 0.5 ]
Li1+,Ca2+,Am3+,[23.98232094],[0.25 0.25 0.5 ]
K1+,Mn2+,Y3+,[23.98205919],[0.25 0.25 0.5 ]
Ag1+,Sm3+,Pu4+,[23.98005744],[0.25 0.25 0.5 ]
Na1+,Pr3+,Ra2+,[23.9791244],[0.25 0.25 0.5 ]
Ca2+,Ba2+,Ac3+,[23.96784718],[0.25 0.25 0.5 ]
Li1+,Al3+,Fr1+,[23.95132781],[0.25 0.25 0.5 ]
Y3+,Ag1+,Bk3+,[23.95002926],[0.25 0.25 0.5 ]
Li1+,Mg2+,Fr1+,[23.9491746],[0.25 0.25 0.5 ]
K1+,Ce3+,Ra2+,[23.94781609],[0.25 0.25 0.5 ]
Mn2+,Ag1+,Re4+,[23.945036],[0.25 0.25 0.5 ]
Be2+,K1+,Tb3+,[23.93748647],[0.25 0.25 0.5 ]
Na1+,Po2+,Fr1+,[23.93553344],[0.25 0.25 0.5 ]
Li1+,Mg2+,Bi3+,[23.9334478],[0.25 0.25 0.5 ]
Be2+,K1+,Sm3+,[23.93113707],[0.25 0.25 0.5 ]
Y3+,Ag1+,Re4+,[23.92099236],[0.25 0.25 0.5 ]
Na1+,Al3+,Po2+,[23.92005882],[0.25 0.25 0.5 ]
Al3+,Ca2+,Ac3+,[23.90587419],[0.25 0.25 0.5 ]
Mg2+,Ca2+,Ac3+,[23.89810395],[0.25 0.25 0.5 ]
K1+,Ca2+,Am3+,[23.89785518],[0.25 0.25 0.5 ]
Y3+,Ag1+,U6+,[23.89683782],[0.25 0.25 0.5 ]
Zr4+,Ag1+,Re4+,[23.89484423],[0.25 0.25 0.5 ]
Sc3+,Ti4+,Ag1+,[23.88730073],[0.25 0.25 0.5 ]
Be2+,Na1+,Ga3+,[23.88124623],[0.25 0.25 0.5 ]
Be2+,Dy3+,Fr1+,[23.88073859],[0.25 0.25 0.5 ]
Ag1+,Pr3+,Re4+,[23.88035423],[0.25 0.25 0.5 ]
Be2+,Sc3+,Po2+,[23.87718715],[0.25 0.25 0.5 ]
Ti4+,Ag1+,Re4+,[23.87342011],[0.25 0.25 0.5 ]
Ca2+,Fr1+,Th4+,[23.87048742],[0.25 0.25 0.5 ]
Ag1+,Ba2+,Pa5+,[23.8699578],[0.25 0.25 0.5 ]
Be2+,Rb1+,Yb3+,[23.86226189],[0.25 0.25 0.5 ]
Sc3+,Ag1+,Bk3+,[23.86079356],[0.25 0.25 0.5 ]
Li1+,Cu2+,Pr3+,[23.85726523],[0.25 0.25 0.5 ]
Sc3+,Ag1+,Ta5+,[23.85456231],[0.25 0.25 0.5 ]
Mg2+,K1+,Hg1+,[23.84470302],[0.25 0.25 0.5 ]
Ag1+,Ra2+,Pu4+,[23.8426644],[0.25 0.25 0.5 ]
Li1+,Al3+,Cm3+,[23.8424346],[0.25 0.25 0.5 ]
Al3+,K1+,Po2+,[23.83721193],[0.25 0.25 0.5 ]
Sc3+,Ag1+,Cm3+,[23.83372265],[0.25 0.25 0.5 ]
Be2+,Ca2+,Rb1+,[23.82393684],[0.25 0.25 0.5 ]
Ag1+,Ho3+,Re4+,[23.82385422],[0.25 0.25 0.5 ]
Li1+,Be2+,Eu3+,[23.81882645],[0.25 0.25 0.5 ]
Ca2+,Cu2+,Fr1+,[23.81819744],[0.25 0.25 0.5 ]
Be2+,Na1+,Yb3+,[23.80813629],[0.25 0.25 0.5 ]
Sc3+,Ag1+,Re4+,[23.80437264],[0.25 0.25 0.5 ]
K1+,Eu3+,Yb3+,[23.80409558],[0.25 0.25 0.5 ]
Be2+,Ca2+,Bi3+,[23.79877437],[0.25 0.25 0.5 ]
Sc3+,Sr2+,Fr1+,[23.7932487],[0.25 0.25 0.5 ]
Ag1+,Pt2+,Cm3+,[23.78271837],[0.25 0.25 0.5 ]
Be2+,Na1+,Pb2+,[23.76959215],[0.25 0.25 0.5 ]
Na1+,Cd2+,Fr1+,[23.76714754],[0.25 0.25 0.5 ]
Li1+,Na1+,Po2+,[23.76025208],[0.25 0.25 0.5 ]
Ag1+,Tb3+,Np5+,[23.75848306],[0.25 0.25 0.5 ]
Be2+,Cs1+,Tl1+,[23.75447667],[0.25 0.25 0.5 ]
Be2+,K1+,Ce3+,[23.75127912],[0.25 0.25 0.5 ]
Ca2+,Rb1+,Po2+,[23.74913924],[0.25 0.25 0.5 ]
Na1+,Sc3+,Cu2+,[23.74643334],[0.25 0.25 0.5 ]
Li1+,Be2+,Ac3+,[23.73669222],[0.25 0.25 0.5 ]
Li1+,Be2+,Ba2+,[23.72879028],[0.25 0.25 0.5 ]
Ca2+,Dy3+,Fr1+,[23.72548476],[0.25 0.25 0.5 ]
Na1+,Ca2+,Pb2+,[23.72054802],[0.25 0.25 0.5 ]
Li1+,Ca2+,Fr1+,[23.71614676],[0.25 0.25 0.5 ]
Ag1+,Yb3+,U6+,[23.71359342],[0.25 0.25 0.5 ]
Sc3+,Ag1+,Am3+,[23.71071737],[0.25 0.25 0.5 ]
Be2+,K1+,Pr3+,[23.70850269],[0.25 0.25 0.5 ]
Ca2+,Rb1+,Cm3+,[23.70839289],[0.25 0.25 0.5 ]
Ti4+,Ag1+,Ta5+,[23.7079937],[0.25 0.25 0.5 ]
Ag1+,Tm3+,Re4+,[23.70609011],[0.25 0.25 0.5 ]
Li1+,Cu2+,Nd3+,[23.70578832],[0.25 0.25 0.5 ]
Ca2+,Po2+,Fr1+,[23.68833297],[0.25 0.25 0.5 ]
K1+,Mn2+,Sr2+,[23.67929173],[0.25 0.25 0.5 ]
Na1+,Tb3+,Ra2+,[23.67892898],[0.25 0.25 0.5 ]
Li1+,Ag1+,Tm3+,[23.67788377],[0.25 0.25 0.5 ]
Na1+,Zn2+,Ga3+,[23.67249619],[0.25 0.25 0.5 ]
Li1+,Na1+,Bk3+,[23.67132204],[0.25 0.25 0.5 ]
K1+,Ba2+,Yb3+,[23.67117705],[0.25 0.25 0.5 ]
Na1+,Gd3+,Ra2+,[23.66693594],[0.25 0.25 0.5 ]
Ag1+,Sm3+,Re4+,[23.66278476],[0.25 0.25 0.5 ]
Ag1+,Tb3+,Re4+,[23.66278476],[0.25 0.25 0.5 ]
Li1+,Mg2+,Pb2+,[23.65006205],[0.25 0.25 0.5 ]
Al3+,Cs1+,Po2+,[23.64991624],[0.25 0.25 0.5 ]
Mg2+,Ag1+,Np5+,[23.62672845],[0.25 0.25 0.5 ]
Rb1+,Ag1+,Hg1+,[23.62146892],[0.25 0.25 0.5 ]
Ag1+,Gd3+,Np5+,[23.61562592],[0.25 0.25 0.5 ]
Ag1+,Fr1+,Pa5+,[23.61402909],[0.25 0.25 0.5 ]
Ca2+,Ba2+,Bi3+,[23.61179399],[0.25 0.25 0.5 ]
Li1+,Mg2+,Ac3+,[23.6097602],[0.25 0.25 0.5 ]
Be2+,Cs1+,Ra2+,[23.60963801],[0.25 0.25 0.5 ]
Ag1+,Eu3+,Re4+,[23.59424484],[0.25 0.25 0.5 ]
Ag1+,Lu3+,Re4+,[23.58958173],[0.25 0.25 0.5 ]
K1+,Ba2+,Dy3+,[23.5868742],[0.25 0.25 0.5 ]
Be2+,Mg2+,Pb2+,[23.58597287],[0.25 0.25 0.5 ]
Li1+,Ca2+,Pb2+,[23.58270965],[0.25 0.25 0.5 ]
Li1+,Al3+,Mn2+,[23.58202577],[0.25 0.25 0.5 ]
K1+,Ag1+,Bi3+,[23.56964919],[0.25 0.25 0.5 ]
Sc3+,Ag1+,Pu4+,[23.567727],[0.25 0.25 0.5 ]
Be2+,K1+,Tl1+,[23.56663842],[0.25 0.25 0.5 ]
Na1+,Sr2+,Gd3+,[23.55701611],[0.25 0.25 0.5 ]
Ag1+,Gd3+,Re4+,[23.55697243],[0.25 0.25 0.5 ]
Ag1+,Tm3+,U6+,[23.55673048],[0.25 0.25 0.5 ]
Li1+,Al3+,Po2+,[23.55299065],[0.25 0.25 0.5 ]
Na1+,Cs1+,Pr3+,[23.54467357],[0.25 0.25 0.5 ]
K1+,Ca2+,Mn2+,[23.53055526],[0.25 0.25 0.5 ]
Ca2+,Rb1+,Pb2+,[23.52568969],[0.25 0.25 0.5 ]
Ca2+,Rb1+,Am3+,[23.52495413],[0.25 0.25 0.5 ]
Al3+,K1+,Pb2+,[23.52206534],[0.25 0.25 0.5 ]
Ag1+,Pm3+,Re4+,[23.52102948],[0.25 0.25 0.5 ]
Zr4+,Ag1+,U6+,[23.52091778],[0.25 0.25 0.5 ]
Ag1+,Gd3+,Pu4+,[23.51638885],[0.25 0.25 0.5 ]
Ag1+,Ta5+,Fr1+,[23.51376885],[0.25 0.25 0.5 ]
Mg2+,Sc3+,Pb2+,[23.504993],[0.25 0.25 0.5 ]
Ag1+,Os4+,Fr1+,[23.50210965],[0.25 0.25 0.5 ]
Li1+,Ag1+,Cs1+,[23.50078894],[0.25 0.25 0.5 ]
K1+,Cu2+,Sr2+,[23.49520648],[0.25 0.25 0.5 ]
Li1+,Be2+,Am3+,[23.4942373],[0.25 0.25 0.5 ]
K1+,Ag1+,Hg1+,[23.49120356],[0.25 0.25 0.5 ]
K1+,Ag1+,Am3+,[23.48966619],[0.25 0.25 0.5 ]
Li1+,Be2+,Cm3+,[23.47981153],[0.25 0.25 0.5 ]
Be2+,Na1+,Tb3+,[23.46965217],[0.25 0.25 0.5 ]
Ag1+,Dy3+,Np5+,[23.46400827],[0.25 0.25 0.5 ]
K1+,Zn2+,Ra2+,[23.46146469],[0.25 0.25 0.5 ]
Be2+,Mg2+,Tl1+,[23.45803303],[0.25 0.25 0.5 ]
Be2+,Ba2+,Ra2+,[23.44970771],[0.25 0.25 0.5 ]
Be2+,Fr1+,Th4+,[23.44106221],[0.25 0.25 0.5 ]
Ag1+,In3+,U6+,[23.44078361],[0.25 0.25 0.5 ]
Na1+,Mg2+,Hg1+,[23.43648595],[0.25 0.25 0.5 ]
Be2+,Sn2+,Fr1+,[23.43636763],[0.25 0.25 0.5 ]
Ag1+,W6+,Np5+,[23.42890392],[0.25 0.25 0.5 ]
Be2+,K1+,Eu3+,[23.42590161],[0.25 0.25 0.5 ]
Mg2+,Fr1+,Ac3+,[23.42329177],[0.25 0.25 0.5 ]
Be2+,K1+,Dy3+,[23.41801701],[0.25 0.25 0.5 ]
Na1+,Ba2+,Ac3+,[23.41115024],[0.25 0.25 0.5 ]
Na1+,Al3+,Tl1+,[23.40922274],[0.25 0.25 0.5 ]
Mg2+,Ca2+,Bi3+,[23.40794508],[0.25 0.25 0.5 ]
Li1+,Al3+,Tl1+,[23.40738094],[0.25 0.25 0.5 ]
K1+,Y3+,Ac3+,[23.40449766],[0.25 0.25 0.5 ]
Ag1+,Ho3+,Np5+,[23.40333816],[0.25 0.25 0.5 ]
Ag1+,Sn2+,U6+,[23.3869383],[0.25 0.25 0.5 ]
Mn2+,Ag1+,Os4+,[23.38575726],[0.25 0.25 0.5 ]
Ag1+,Nd3+,Pu4+,[23.38569411],[0.25 0.25 0.5 ]
Ag1+,La3+,Pu4+,[23.38569411],[0.25 0.25 0.5 ]
Ag1+,Dy3+,Pu4+,[23.38521237],[0.25 0.25 0.5 ]
Li1+,Ag1+,Am3+,[23.38350751],[0.25 0.25 0.5 ]
Ag1+,Tm3+,Np5+,[23.37812807],[0.25 0.25 0.5 ]
Zr4+,Ag1+,Np5+,[23.373444],[0.25 0.25 0.5 ]
Ag1+,Pt2+,Bk3+,[23.37125237],[0.25 0.25 0.5 ]
Ag1+,Re4+,Fr1+,[23.37111145],[0.25 0.25 0.5 ]
Be2+,Mg2+,Bi3+,[23.37094467],[0.25 0.25 0.5 ]
Ca2+,Nd3+,Fr1+,[23.37048912],[0.25 0.25 0.5 ]
Sr2+,Ag1+,Hf4+,[23.36019936],[0.25 0.25 0.5 ]
Ag1+,Ra2+,Pa5+,[23.3532999],[0.25 0.25 0.5 ]
Ca2+,Fe3+,Fr1+,[23.34524247],[0.25 0.25 0.5 ]
Na1+,Sr2+,Ac3+,[23.3431796],[0.25 0.25 0.5 ]
Ag1+,Fr1+,Cm3+,[23.3415136],[0.25 0.25 0.5 ]
Li1+,Ag1+,Eu3+,[23.33438799],[0.25 0.25 0.5 ]
Mg2+,Rb1+,Bi3+,[23.3326257],[0.25 0.25 0.5 ]
Na1+,K1+,Bk3+,[23.32729491],[0.25 0.25 0.5 ]
Al3+,Sc3+,Ra2+,[23.3261811],[0.25 0.25 0.5 ]
Li1+,Ca2+,Ac3+,[23.32556597],[0.25 0.25 0.5 ]
Li1+,Be2+,Mg2+,[23.31746613],[0.25 0.25 0.5 ]
Ag1+,Ho3+,Pu4+,[23.314431],[0.25 0.25 0.5 ]
Al3+,Y3+,Eu3+,[23.31422275],[0.25 0.25 0.5 ]
Ag1+,Re4+,Po2+,[23.31360913],[0.25 0.25 0.5 ]
Be2+,Al3+,Ac3+,[23.31141553],[0.25 0.25 0.5 ]
Li1+,Dy3+,Yb3+,[23.30828106],[0.25 0.25 0.5 ]
Li1+,Na1+,Ra2+,[23.30793198],[0.25 0.25 0.5 ]
Be2+,Tl1+,Fr1+,[23.30673067],[0.25 0.25 0.5 ]
Ca2+,Sm3+,Fr1+,[23.30672151],[0.25 0.25 0.5 ]
Li1+,Cu2+,La3+,[23.30561509],[0.25 0.25 0.5 ]
Be2+,Gd3+,Fr1+,[23.30503888],[0.25 0.25 0.5 ]
Be2+,Tb3+,Fr1+,[23.30503888],[0.25 0.25 0.5 ]
Ag1+,Hf4+,Re4+,[23.30234938],[0.25 0.25 0.5 ]
Be2+,Yb3+,Fr1+,[23.3016101],[0.25 0.25 0.5 ]
Be2+,K1+,Fr1+,[23.29847796],[0.25 0.25 0.5 ]
Ag1+,Cs1+,Am3+,[23.29636756],[0.25 0.25 0.5 ]
Mg2+,Cu2+,Fr1+,[23.29573713],[0.25 0.25 0.5 ]
Ag1+,Cd2+,U6+,[23.29443109],[0.25 0.25 0.5 ]
Na1+,Al3+,Bi3+,[23.28354863],[0.25 0.25 0.5 ]
Ag1+,Ce3+,Pu4+,[23.27904918],[0.25 0.25 0.5 ]
Li1+,Be2+,Pb2+,[23.27724645],[0.25 0.25 0.5 ]
Li1+,Cu2+,Ce3+,[23.2741426],[0.25 0.25 0.5 ]
Li1+,Mn2+,Sr2+,[23.26697687],[0.25 0.25 0.5 ]
Ag1+,Dy3+,Re4+,[23.2643814],[0.25 0.25 0.5 ]
Ca2+,Rb1+,Ra2+,[23.25923019],[0.25 0.25 0.5 ]
Be2+,Ag1+,Fr1+,[23.25910451],[0.25 0.25 0.5 ]
Ag1+,Cs1+,Cm3+,[23.24927316],[0.25 0.25 0.5 ]
Li1+,Mn2+,Y3+,[23.24706324],[0.25 0.25 0.5 ]
Ca2+,Yb3+,Fr1+,[23.24197235],[0.25 0.25 0.5 ]
Ca2+,Pm3+,Fr1+,[23.2345267],[0.25 0.25 0.5 ]
Na1+,Zn2+,Ce3+,[23.22299538],[0.25 0.25 0.5 ]
Ca2+,Ho3+,Fr1+,[23.22282846],[0.25 0.25 0.5 ]
Ag1+,Fr1+,Am3+,[23.21903461],[0.25 0.25 0.5 ]
Mg2+,Pb2+,Fr1+,[23.21206578],[0.25 0.25 0.5 ]
Na1+,K1+,Ra2+,[23.20951847],[0.25 0.25 0.5 ]
K1+,Ca2+,Fr1+,[23.20861708],[0.25 0.25 0.5 ]
Ag1+,Te2+,Ir3+,[23.20813601],[0.25 0.25 0.5 ]
Ag1+,Ce3+,Re4+,[23.20116678],[0.25 0.25 0.5 ]
Be2+,Nd3+,Fr1+,[23.20053962],[0.25 0.25 0.5 ]
Sr2+,Ag1+,Cs1+,[23.19787215],[0.25 0.25 0.5 ]
Be2+,Ba2+,Tb3+,[23.19707152],[0.25 0.25 0.5 ]
Be2+,K1+,Cm3+,[23.18550486],[0.25 0.25 0.5 ]
Y3+,Ag1+,Ta5+,[23.1844459],[0.25 0.25 0.5 ]
Ca2+,Rb1+,Gd3+,[23.18406937],[0.25 0.25 0.5 ]
Mg2+,K1+,Po2+,[23.17121002],[0.25 0.25 0.5 ]
Ag1+,Er3+,Re4+,[23.16596771],[0.25 0.25 0.5 ]
Ca2+,Mn2+,Fr1+,[23.16136155],[0.25 0.25 0.5 ]
Li1+,Mg2+,Po2+,[23.15952822],[0.25 0.25 0.5 ]
K1+,Ca2+,Cm3+,[23.15566068],[0.25 0.25 0.5 ]
Ca2+,Co3+,Fr1+,[23.15383213],[0.25 0.25 0.5 ]
Ag1+,La3+,Re4+,[23.15137686],[0.25 0.25 0.5 ]
Ca2+,Cs1+,Tb3+,[23.15065334],[0.25 0.25 0.5 ]
Mg2+,Al3+,Tl1+,[23.14733525],[0.25 0.25 0.5 ]
Be2+,Sc3+,Mn2+,[23.14428215],[0.25 0.25 0.5 ]
Li1+,Be2+,La3+,[23.14135522],[0.25 0.25 0.5 ]
Li1+,Cu2+,Eu3+,[23.13879124],[0.25 0.25 0.5 ]
Na1+,Ti4+,Mn2+,[23.13628722],[0.25 0.25 0.5 ]
Li1+,Ag1+,Ba2+,[23.134487],[0.25 0.25 0.5 ]
Be2+,Tc4+,Fr1+,[23.11603899],[0.25 0.25 0.5 ]
Na1+,Dy3+,Ra2+,[23.1042249],[0.25 0.25 0.5 ]
Ag1+,Eu3+,Pt2+,[23.10327599],[0.25 0.25 0.5 ]
