number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,material
1,97.0,97.0,97.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0,702.0,701.9999999999998,702.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,183.0,183.00000000000009,183.0,0.0,0.0,0.0,0.0,0.0,0.0,11500.0,11500.0,11499.999999999996,11500.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.00000000000001,53.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Tc1+
1,101.07,101.07,101.07,101.07,0.0,0.0,0.0,0.0,0.0,0.0,710.2,710.2,710.2,710.2,0.0,0.0,0.0,0.0,0.0,0.0,178.0,178.0,177.99999999999997,178.0,0.0,0.0,0.0,0.0,0.0,0.0,12370.0,12370.0,12370.00000000001,12370.0,0.0,0.0,0.0,0.0,0.0,0.0,100.96,100.96,100.95999999999995,100.96,0.0,0.0,0.0,0.0,0.0,0.0,25.7,25.7,25.700000000000003,25.7,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,119.99999999999997,120.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.999999999999998,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Ru8+
1,101.07,101.07,101.07,101.07,0.0,0.0,0.0,0.0,0.0,0.0,710.2,710.2,710.2,710.2,0.0,0.0,0.0,0.0,0.0,0.0,178.0,178.0,177.99999999999997,178.0,0.0,0.0,0.0,0.0,0.0,0.0,12370.0,12370.0,12370.00000000001,12370.0,0.0,0.0,0.0,0.0,0.0,0.0,100.96,100.96,100.95999999999995,100.96,0.0,0.0,0.0,0.0,0.0,0.0,25.7,25.7,25.700000000000003,25.7,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,119.99999999999997,120.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.999999999999999,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Ru7+
1,101.07,101.07,101.07,101.07,0.0,0.0,0.0,0.0,0.0,0.0,710.2,710.2,710.2,710.2,0.0,0.0,0.0,0.0,0.0,0.0,178.0,178.0,177.99999999999997,178.0,0.0,0.0,0.0,0.0,0.0,0.0,12370.0,12370.0,12370.00000000001,12370.0,0.0,0.0,0.0,0.0,0.0,0.0,100.96,100.96,100.95999999999995,100.96,0.0,0.0,0.0,0.0,0.0,0.0,25.7,25.7,25.700000000000003,25.7,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,119.99999999999997,120.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Ru6+
1,101.07,101.07,101.07,101.07,0.0,0.0,0.0,0.0,0.0,0.0,710.2,710.2,710.2,710.2,0.0,0.0,0.0,0.0,0.0,0.0,178.0,178.0,177.99999999999997,178.0,0.0,0.0,0.0,0.0,0.0,0.0,12370.0,12370.0,12370.00000000001,12370.0,0.0,0.0,0.0,0.0,0.0,0.0,100.96,100.96,100.95999999999995,100.96,0.0,0.0,0.0,0.0,0.0,0.0,25.7,25.7,25.700000000000003,25.7,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,119.99999999999997,120.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.999999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Ru5+
1,101.07,101.07,101.07,101.07,0.0,0.0,0.0,0.0,0.0,0.0,710.2,710.2,710.2,710.2,0.0,0.0,0.0,0.0,0.0,0.0,178.0,178.0,177.99999999999997,178.0,0.0,0.0,0.0,0.0,0.0,0.0,12370.0,12370.0,12370.00000000001,12370.0,0.0,0.0,0.0,0.0,0.0,0.0,100.96,100.96,100.95999999999995,100.96,0.0,0.0,0.0,0.0,0.0,0.0,25.7,25.7,25.700000000000003,25.7,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,119.99999999999997,120.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Ru4+
1,101.07,101.07,101.07,101.07,0.0,0.0,0.0,0.0,0.0,0.0,710.2,710.2,710.2,710.2,0.0,0.0,0.0,0.0,0.0,0.0,178.0,178.0,177.99999999999997,178.0,0.0,0.0,0.0,0.0,0.0,0.0,12370.0,12370.0,12370.00000000001,12370.0,0.0,0.0,0.0,0.0,0.0,0.0,100.96,100.96,100.95999999999995,100.96,0.0,0.0,0.0,0.0,0.0,0.0,25.7,25.7,25.700000000000003,25.7,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,119.99999999999997,120.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Ru3+
1,101.07,101.07,101.07,101.07,0.0,0.0,0.0,0.0,0.0,0.0,710.2,710.2,710.2,710.2,0.0,0.0,0.0,0.0,0.0,0.0,178.0,178.0,177.99999999999997,178.0,0.0,0.0,0.0,0.0,0.0,0.0,12370.0,12370.0,12370.00000000001,12370.0,0.0,0.0,0.0,0.0,0.0,0.0,100.96,100.96,100.95999999999995,100.96,0.0,0.0,0.0,0.0,0.0,0.0,25.7,25.7,25.700000000000003,25.7,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,119.99999999999997,120.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Ru2+
1,101.07,101.07,101.07,101.07,0.0,0.0,0.0,0.0,0.0,0.0,710.2,710.2,710.2,710.2,0.0,0.0,0.0,0.0,0.0,0.0,178.0,178.0,177.99999999999997,178.0,0.0,0.0,0.0,0.0,0.0,0.0,12370.0,12370.0,12370.00000000001,12370.0,0.0,0.0,0.0,0.0,0.0,0.0,100.96,100.96,100.95999999999995,100.96,0.0,0.0,0.0,0.0,0.0,0.0,25.7,25.7,25.700000000000003,25.7,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,119.99999999999997,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Ru1+
1,102.905,102.905,102.90500000000002,102.905,0.0,0.0,0.0,0.0,0.0,0.0,719.7,719.7,719.7000000000003,719.7,0.0,0.0,0.0,0.0,0.0,0.0,173.0,173.0,173.00000000000006,173.0,0.0,0.0,0.0,0.0,0.0,0.0,12450.0,12450.0,12450.000000000002,12450.0,0.0,0.0,0.0,0.0,0.0,0.0,110.27,110.27,110.26999999999997,110.27,0.0,0.0,0.0,0.0,0.0,0.0,21.7,21.7,21.7,21.7,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,149.99999999999997,150.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Rh6+
1,102.905,102.905,102.90500000000002,102.905,0.0,0.0,0.0,0.0,0.0,0.0,719.7,719.7,719.7000000000003,719.7,0.0,0.0,0.0,0.0,0.0,0.0,173.0,173.0,173.00000000000006,173.0,0.0,0.0,0.0,0.0,0.0,0.0,12450.0,12450.0,12450.000000000002,12450.0,0.0,0.0,0.0,0.0,0.0,0.0,110.27,110.27,110.26999999999997,110.27,0.0,0.0,0.0,0.0,0.0,0.0,21.7,21.7,21.7,21.7,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,149.99999999999997,150.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.999999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Rh5+
1,102.905,102.905,102.90500000000002,102.905,0.0,0.0,0.0,0.0,0.0,0.0,719.7,719.7,719.7000000000003,719.7,0.0,0.0,0.0,0.0,0.0,0.0,173.0,173.0,173.00000000000006,173.0,0.0,0.0,0.0,0.0,0.0,0.0,12450.0,12450.0,12450.000000000002,12450.0,0.0,0.0,0.0,0.0,0.0,0.0,110.27,110.27,110.26999999999997,110.27,0.0,0.0,0.0,0.0,0.0,0.0,21.7,21.7,21.7,21.7,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,149.99999999999997,150.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Rh4+
1,102.905,102.905,102.90500000000002,102.905,0.0,0.0,0.0,0.0,0.0,0.0,719.7,719.7,719.7000000000003,719.7,0.0,0.0,0.0,0.0,0.0,0.0,173.0,173.0,173.00000000000006,173.0,0.0,0.0,0.0,0.0,0.0,0.0,12450.0,12450.0,12450.000000000002,12450.0,0.0,0.0,0.0,0.0,0.0,0.0,110.27,110.27,110.26999999999997,110.27,0.0,0.0,0.0,0.0,0.0,0.0,21.7,21.7,21.7,21.7,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,149.99999999999997,150.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Rh3+
1,102.905,102.905,102.90500000000002,102.905,0.0,0.0,0.0,0.0,0.0,0.0,719.7,719.7,719.7000000000003,719.7,0.0,0.0,0.0,0.0,0.0,0.0,173.0,173.0,173.00000000000006,173.0,0.0,0.0,0.0,0.0,0.0,0.0,12450.0,12450.0,12450.000000000002,12450.0,0.0,0.0,0.0,0.0,0.0,0.0,110.27,110.27,110.26999999999997,110.27,0.0,0.0,0.0,0.0,0.0,0.0,21.7,21.7,21.7,21.7,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,149.99999999999997,150.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Rh2+
1,102.905,102.905,102.90500000000002,102.905,0.0,0.0,0.0,0.0,0.0,0.0,719.7,719.7,719.7000000000003,719.7,0.0,0.0,0.0,0.0,0.0,0.0,173.0,173.0,173.00000000000006,173.0,0.0,0.0,0.0,0.0,0.0,0.0,12450.0,12450.0,12450.000000000002,12450.0,0.0,0.0,0.0,0.0,0.0,0.0,110.27,110.27,110.26999999999997,110.27,0.0,0.0,0.0,0.0,0.0,0.0,21.7,21.7,21.7,21.7,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,149.99999999999997,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Rh1+
1,106.42,106.42,106.42000000000003,106.42,0.0,0.0,0.0,0.0,0.0,0.0,804.4,804.4,804.4000000000001,804.4,0.0,0.0,0.0,0.0,0.0,0.0,169.0,169.0,169.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,12023.0,12023.0,12022.999999999995,12023.0,0.0,0.0,0.0,0.0,0.0,0.0,54.24,54.24,54.24,54.24,0.0,0.0,0.0,0.0,0.0,0.0,16.7,16.7,16.700000000000003,16.7,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Pd4+
1,106.42,106.42,106.42000000000003,106.42,0.0,0.0,0.0,0.0,0.0,0.0,804.4,804.4,804.4000000000001,804.4,0.0,0.0,0.0,0.0,0.0,0.0,169.0,169.0,169.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,12023.0,12023.0,12022.999999999995,12023.0,0.0,0.0,0.0,0.0,0.0,0.0,54.24,54.24,54.24,54.24,0.0,0.0,0.0,0.0,0.0,0.0,16.7,16.7,16.700000000000003,16.7,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Pd2+
1,107.868,107.868,107.86799999999998,107.868,0.0,0.0,0.0,0.0,0.0,0.0,731.0,731.0,730.9999999999997,731.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,164.99999999999994,165.0,0.0,0.0,0.0,0.0,0.0,0.0,10490.0,10490.0,10490.000000000002,10490.0,0.0,0.0,0.0,0.0,0.0,0.0,125.6,125.6,125.59999999999997,125.6,0.0,0.0,0.0,0.0,0.0,0.0,11.3,11.3,11.3,11.3,0.0,0.0,0.0,0.0,0.0,0.0,430.0,430.0,429.9999999999999,430.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Ag3+
1,107.868,107.868,107.86799999999998,107.868,0.0,0.0,0.0,0.0,0.0,0.0,731.0,731.0,730.9999999999997,731.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,164.99999999999994,165.0,0.0,0.0,0.0,0.0,0.0,0.0,10490.0,10490.0,10490.000000000002,10490.0,0.0,0.0,0.0,0.0,0.0,0.0,125.6,125.6,125.59999999999997,125.6,0.0,0.0,0.0,0.0,0.0,0.0,11.3,11.3,11.3,11.3,0.0,0.0,0.0,0.0,0.0,0.0,430.0,430.0,429.9999999999999,430.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Ag2+
1,107.868,107.868,107.86799999999998,107.868,0.0,0.0,0.0,0.0,0.0,0.0,731.0,731.0,730.9999999999997,731.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,164.99999999999994,165.0,0.0,0.0,0.0,0.0,0.0,0.0,10490.0,10490.0,10490.000000000002,10490.0,0.0,0.0,0.0,0.0,0.0,0.0,125.6,125.6,125.59999999999997,125.6,0.0,0.0,0.0,0.0,0.0,0.0,11.3,11.3,11.3,11.3,0.0,0.0,0.0,0.0,0.0,0.0,430.0,430.0,429.9999999999999,430.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Ag1+
1,112.414,112.414,112.41400000000002,112.414,0.0,0.0,0.0,0.0,0.0,0.0,867.8,867.8,867.8,867.8,0.0,0.0,0.0,0.0,0.0,0.0,161.0,161.0,161.00000000000003,161.0,0.0,0.0,0.0,0.0,0.0,0.0,8650.0,8650.0,8649.999999999998,8650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,6.3,6.3,6.299999999999999,6.3,0.0,0.0,0.0,0.0,0.0,0.0,96.0,96.0,95.99999999999999,96.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Cd2+
1,114.818,114.818,114.81800000000003,114.818,0.0,0.0,0.0,0.0,0.0,0.0,558.3,558.3,558.3000000000001,558.3,0.0,0.0,0.0,0.0,0.0,0.0,156.0,156.0,156.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,7310.0,7310.0,7309.999999999999,7310.0,0.0,0.0,0.0,0.0,0.0,0.0,37.043,37.043,37.043000000000006,37.043,0.0,0.0,0.0,0.0,0.0,0.0,3.26,3.26,3.26,3.26,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,82.00000000000001,82.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,In3+
1,114.818,114.818,114.81800000000003,114.818,0.0,0.0,0.0,0.0,0.0,0.0,558.3,558.3,558.3000000000001,558.3,0.0,0.0,0.0,0.0,0.0,0.0,156.0,156.0,156.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,7310.0,7310.0,7309.999999999999,7310.0,0.0,0.0,0.0,0.0,0.0,0.0,37.043,37.043,37.043000000000006,37.043,0.0,0.0,0.0,0.0,0.0,0.0,3.26,3.26,3.26,3.26,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,82.00000000000001,82.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,In2+
1,114.818,114.818,114.81800000000003,114.818,0.0,0.0,0.0,0.0,0.0,0.0,558.3,558.3,558.3000000000001,558.3,0.0,0.0,0.0,0.0,0.0,0.0,156.0,156.0,156.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,7310.0,7310.0,7309.999999999999,7310.0,0.0,0.0,0.0,0.0,0.0,0.0,37.043,37.043,37.043000000000006,37.043,0.0,0.0,0.0,0.0,0.0,0.0,3.26,3.26,3.26,3.26,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,82.00000000000001,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,In1+
1,118.71,118.71,118.71000000000001,118.71,0.0,0.0,0.0,0.0,0.0,0.0,708.6,708.6,708.6,708.6,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,144.99999999999997,145.0,0.0,0.0,0.0,0.0,0.0,0.0,7310.0,7310.0,7309.999999999999,7310.0,0.0,0.0,0.0,0.0,0.0,0.0,107.3,107.3,107.29999999999998,107.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.999999999999999,7.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,66.99999999999997,67.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Sn4+
1,118.71,118.71,118.71000000000001,118.71,0.0,0.0,0.0,0.0,0.0,0.0,708.6,708.6,708.6,708.6,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,144.99999999999997,145.0,0.0,0.0,0.0,0.0,0.0,0.0,7310.0,7310.0,7309.999999999999,7310.0,0.0,0.0,0.0,0.0,0.0,0.0,107.3,107.3,107.29999999999998,107.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.999999999999999,7.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,66.99999999999997,67.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Sn2+
1,121.76,121.76,121.76000000000002,121.76,0.0,0.0,0.0,0.0,0.0,0.0,834.0,834.0,834.0000000000001,834.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,133.0,133.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,6697.0,6697.0,6697.000000000005,6697.0,0.0,0.0,0.0,0.0,0.0,0.0,103.2,103.2,103.19999999999999,103.2,0.0,0.0,0.0,0.0,0.0,0.0,19.7,19.7,19.699999999999996,19.7,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.000000000000004,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.999999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Sb5+
1,121.76,121.76,121.76000000000002,121.76,0.0,0.0,0.0,0.0,0.0,0.0,834.0,834.0,834.0000000000001,834.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,133.0,133.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,6697.0,6697.0,6697.000000000005,6697.0,0.0,0.0,0.0,0.0,0.0,0.0,103.2,103.2,103.19999999999999,103.2,0.0,0.0,0.0,0.0,0.0,0.0,19.7,19.7,19.699999999999996,19.7,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.000000000000004,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Sb3+
1,127.6,127.6,127.59999999999997,127.6,0.0,0.0,0.0,0.0,0.0,0.0,869.3,869.3,869.3000000000002,869.3,0.0,0.0,0.0,0.0,0.0,0.0,123.0,123.0,122.99999999999994,123.0,0.0,0.0,0.0,0.0,0.0,0.0,6240.0,6240.0,6240.000000000003,6240.0,0.0,0.0,0.0,0.0,0.0,0.0,190.2,190.2,190.2,190.2,0.0,0.0,0.0,0.0,0.0,0.0,17.5,17.5,17.500000000000004,17.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Te6+
1,127.6,127.6,127.59999999999997,127.6,0.0,0.0,0.0,0.0,0.0,0.0,869.3,869.3,869.3000000000002,869.3,0.0,0.0,0.0,0.0,0.0,0.0,123.0,123.0,122.99999999999994,123.0,0.0,0.0,0.0,0.0,0.0,0.0,6240.0,6240.0,6240.000000000003,6240.0,0.0,0.0,0.0,0.0,0.0,0.0,190.2,190.2,190.2,190.2,0.0,0.0,0.0,0.0,0.0,0.0,17.5,17.5,17.500000000000004,17.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.999999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Te5+
1,127.6,127.6,127.59999999999997,127.6,0.0,0.0,0.0,0.0,0.0,0.0,869.3,869.3,869.3000000000002,869.3,0.0,0.0,0.0,0.0,0.0,0.0,123.0,123.0,122.99999999999994,123.0,0.0,0.0,0.0,0.0,0.0,0.0,6240.0,6240.0,6240.000000000003,6240.0,0.0,0.0,0.0,0.0,0.0,0.0,190.2,190.2,190.2,190.2,0.0,0.0,0.0,0.0,0.0,0.0,17.5,17.5,17.500000000000004,17.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Te4+
1,127.6,127.6,127.59999999999997,127.6,0.0,0.0,0.0,0.0,0.0,0.0,869.3,869.3,869.3000000000002,869.3,0.0,0.0,0.0,0.0,0.0,0.0,123.0,123.0,122.99999999999994,123.0,0.0,0.0,0.0,0.0,0.0,0.0,6240.0,6240.0,6240.000000000003,6240.0,0.0,0.0,0.0,0.0,0.0,0.0,190.2,190.2,190.2,190.2,0.0,0.0,0.0,0.0,0.0,0.0,17.5,17.5,17.500000000000004,17.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Te2+
1,126.904,126.904,126.90400000000001,126.904,0.0,0.0,0.0,0.0,0.0,0.0,1008.4,1008.4,1008.3999999999997,1008.4,0.0,0.0,0.0,0.0,0.0,0.0,115.0,115.0,115.00000000000001,115.0,0.0,0.0,0.0,0.0,0.0,0.0,4940.0,4940.0,4940.000000000003,4940.0,0.0,0.0,0.0,0.0,0.0,0.0,295.2,295.2,295.2,295.2,0.0,0.0,0.0,0.0,0.0,0.0,7.76,7.76,7.759999999999999,7.76,0.0,0.0,0.0,0.0,0.0,0.0,0.449,0.449,0.449,0.449,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.999999999999999,7.0,0.0,0.0,0.0,0.0,0.0,0.0,I7+
1,126.904,126.904,126.90400000000001,126.904,0.0,0.0,0.0,0.0,0.0,0.0,1008.4,1008.4,1008.3999999999997,1008.4,0.0,0.0,0.0,0.0,0.0,0.0,115.0,115.0,115.00000000000001,115.0,0.0,0.0,0.0,0.0,0.0,0.0,4940.0,4940.0,4940.000000000003,4940.0,0.0,0.0,0.0,0.0,0.0,0.0,295.2,295.2,295.2,295.2,0.0,0.0,0.0,0.0,0.0,0.0,7.76,7.76,7.759999999999999,7.76,0.0,0.0,0.0,0.0,0.0,0.0,0.449,0.449,0.449,0.449,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.999999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,I5+
1,126.904,126.904,126.90400000000001,126.904,0.0,0.0,0.0,0.0,0.0,0.0,1008.4,1008.4,1008.3999999999997,1008.4,0.0,0.0,0.0,0.0,0.0,0.0,115.0,115.0,115.00000000000001,115.0,0.0,0.0,0.0,0.0,0.0,0.0,4940.0,4940.0,4940.000000000003,4940.0,0.0,0.0,0.0,0.0,0.0,0.0,295.2,295.2,295.2,295.2,0.0,0.0,0.0,0.0,0.0,0.0,7.76,7.76,7.759999999999999,7.76,0.0,0.0,0.0,0.0,0.0,0.0,0.449,0.449,0.449,0.449,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,I3+
1,126.904,126.904,126.90400000000001,126.904,0.0,0.0,0.0,0.0,0.0,0.0,1008.4,1008.4,1008.3999999999997,1008.4,0.0,0.0,0.0,0.0,0.0,0.0,115.0,115.0,115.00000000000001,115.0,0.0,0.0,0.0,0.0,0.0,0.0,4940.0,4940.0,4940.000000000003,4940.0,0.0,0.0,0.0,0.0,0.0,0.0,295.2,295.2,295.2,295.2,0.0,0.0,0.0,0.0,0.0,0.0,7.76,7.76,7.759999999999999,7.76,0.0,0.0,0.0,0.0,0.0,0.0,0.449,0.449,0.449,0.449,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,I1+
1,131.293,131.293,131.293,131.293,0.0,0.0,0.0,0.0,0.0,0.0,1170.4,1170.4,1170.4,1170.4,0.0,0.0,0.0,0.0,0.0,0.0,108.0,108.0,108.00000000000003,108.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,5.9,5.9,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.00565,0.00565,0.005650000000000001,0.00565,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.999999999999998,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Xe8+
